,t-1,t,movement
35,4725867423.462125,174.95999999999998,1
13,5400970432.972801,95.4598,1
26,3906464940.4015503,137.77949999999998,1
30,4553436855.842699,144.569,0
16,4455396900.582161,93.7082,0
31,3340913525.02065,153.57000000000002,1
21,4897176545.3485,113.3685,1
12,5147028722.58225,92.95545,0
8,8105131518.625934,107.14650000000002,1
17,3571678381.68458,93.51155,0
9,5609451991.669126,112.917,1
