,Volume (t-5),Volume (t-4),Volume (t-3),Volume (t-2),Volume (t-1),Close (t-5),Close (t-4),Close (t-3),Close (t-2),Close (t-1),Close (t),movement
5585,139419046,139807017.0,170449700.0,129812684.0,120438924.0,10.298,10.384,10.14,10.115,10.025,10.209,1
5586,139807017,170449700.0,129812684.0,120438924.0,119991965.0,10.384,10.14,10.115,10.025,10.209,10.31,1
5587,170449700,129812684.0,120438924.0,119991965.0,146649709.0,10.14,10.115,10.025,10.209,10.31,10.559,1
5588,129812684,120438924.0,119991965.0,146649709.0,192636060.0,10.115,10.025,10.209,10.31,10.559,10.674,1
5589,120438924,119991965.0,146649709.0,192636060.0,257380888.0,10.025,10.209,10.31,10.559,10.674,10.644,0
5590,119991965,146649709.0,192636060.0,257380888.0,104252983.0,10.209,10.31,10.559,10.674,10.644,10.802,1
5591,146649709,192636060.0,257380888.0,104252983.0,125671372.0,10.31,10.559,10.674,10.644,10.802,10.886,1
5592,192636060,257380888.0,104252983.0,125671372.0,164230914.0,10.559,10.674,10.644,10.802,10.886,10.764,0
5593,257380888,104252983.0,125671372.0,164230914.0,182479917.0,10.674,10.644,10.802,10.886,10.764,10.963,1
5594,104252983,125671372.0,164230914.0,182479917.0,193495187.0,10.644,10.802,10.886,10.764,10.963,10.993,1
5595,125671372,164230914.0,182479917.0,193495187.0,130067085.0,10.802,10.886,10.764,10.963,10.993,11.074,1
5596,164230914,182479917.0,193495187.0,130067085.0,158307687.0,10.886,10.764,10.963,10.993,11.074,11.345,1
5597,182479917,193495187.0,130067085.0,158307687.0,173594100.0,10.764,10.963,10.993,11.074,11.345,11.564,1
5598,193495187,130067085.0,158307687.0,173594100.0,187393383.0,10.963,10.993,11.074,11.345,11.564,11.736,1
5599,130067085,158307687.0,173594100.0,187393383.0,144759207.0,10.993,11.074,11.345,11.564,11.736,11.466,0
5600,158307687,173594100.0,187393383.0,144759207.0,299726737.0,11.074,11.345,11.564,11.736,11.466,11.757,1
5601,173594100,187393383.0,144759207.0,299726737.0,288933742.0,11.345,11.564,11.736,11.466,11.757,11.757,0
5602,187393383,144759207.0,299726737.0,288933742.0,322654810.0,11.564,11.736,11.466,11.757,11.757,11.74,0
5603,144759207,299726737.0,288933742.0,322654810.0,242722561.0,11.736,11.466,11.757,11.757,11.74,11.693,0
5604,299726737,288933742.0,322654810.0,242722561.0,221733731.0,11.466,11.757,11.757,11.74,11.693,11.669,0
5605,288933742,322654810.0,242722561.0,221733731.0,197902465.0,11.757,11.757,11.74,11.693,11.669,11.687,1
5606,322654810,242722561.0,221733731.0,197902465.0,184809018.0,11.757,11.74,11.693,11.669,11.687,11.505,0
5607,242722561,221733731.0,197902465.0,184809018.0,177784590.0,11.74,11.693,11.669,11.687,11.505,11.146,0
5608,221733731,197902465.0,184809018.0,177784590.0,280207427.0,11.693,11.669,11.687,11.505,11.146,11.302,1
5609,197902465,184809018.0,177784590.0,280207427.0,218660737.0,11.669,11.687,11.505,11.146,11.302,11.364,1
5610,184809018,177784590.0,280207427.0,218660737.0,139324957.0,11.687,11.505,11.146,11.302,11.364,11.031,0
5611,177784590,280207427.0,218660737.0,139324957.0,288424195.0,11.505,11.146,11.302,11.364,11.031,11.405,1
5612,280207427,218660737.0,139324957.0,288424195.0,238666152.0,11.146,11.302,11.364,11.031,11.405,11.338,0
5613,218660737,139324957.0,288424195.0,238666152.0,232014661.0,11.302,11.364,11.031,11.405,11.338,11.235,0
5614,139324957,288424195.0,238666152.0,232014661.0,206288072.0,11.364,11.031,11.405,11.338,11.235,10.946,0
5615,288424195,238666152.0,232014661.0,206288072.0,201209834.0,11.031,11.405,11.338,11.235,10.946,11.053,1
5616,238666152,232014661.0,206288072.0,201209834.0,254127334.0,11.405,11.338,11.235,10.946,11.053,10.854,0
5617,232014661,206288072.0,201209834.0,254127334.0,158418211.0,11.338,11.235,10.946,11.053,10.854,10.617,0
5618,206288072,201209834.0,254127334.0,158418211.0,251986616.0,11.235,10.946,11.053,10.854,10.617,10.526,0
5619,201209834,254127334.0,158418211.0,251986616.0,170538803.0,10.946,11.053,10.854,10.617,10.526,10.439,0
5620,254127334,158418211.0,251986616.0,170538803.0,136692465.0,11.053,10.854,10.617,10.526,10.439,10.44,1
5621,158418211,251986616.0,170538803.0,136692465.0,539722232.0,10.854,10.617,10.526,10.439,10.44,10.357,0
5622,251986616,170538803.0,136692465.0,539722232.0,312288577.0,10.617,10.526,10.439,10.44,10.357,10.864,1
5623,170538803,136692465.0,539722232.0,312288577.0,300160879.0,10.526,10.439,10.44,10.357,10.864,10.731,0
5624,136692465,539722232.0,312288577.0,300160879.0,345302870.0,10.439,10.44,10.357,10.864,10.731,10.969,1
5625,539722232,312288577.0,300160879.0,345302870.0,236252357.0,10.44,10.357,10.864,10.731,10.969,10.893,0
5626,312288577,300160879.0,345302870.0,236252357.0,232773093.0,10.357,10.864,10.731,10.969,10.893,10.946,1
5627,300160879,345302870.0,236252357.0,232773093.0,222149027.0,10.864,10.731,10.969,10.893,10.946,11.854,1
5628,345302870,236252357.0,232773093.0,222149027.0,933759387.0,10.731,10.969,10.893,10.946,11.854,12.42,1
5629,236252357,232773093.0,222149027.0,933759387.0,820730037.0,10.969,10.893,10.946,11.854,12.42,12.267,0
5630,232773093,222149027.0,933759387.0,820730037.0,401661844.0,10.893,10.946,11.854,12.42,12.267,12.117,0
5631,222149027,933759387.0,820730037.0,401661844.0,366027068.0,10.946,11.854,12.42,12.267,12.117,12.433,1
5632,933759387,820730037.0,401661844.0,366027068.0,346840092.0,11.854,12.42,12.267,12.117,12.433,12.161,0
5633,820730037,401661844.0,366027068.0,346840092.0,453218702.0,12.42,12.267,12.117,12.433,12.161,11.407,0
5634,401661844,366027068.0,346840092.0,453218702.0,659349162.0,12.267,12.117,12.433,12.161,11.407,11.331,0
5635,366027068,346840092.0,453218702.0,659349162.0,379744435.0,12.117,12.433,12.161,11.407,11.331,11.116,0
5636,346840092,453218702.0,659349162.0,379744435.0,402540763.0,12.433,12.161,11.407,11.331,11.116,10.974,0
5637,453218702,659349162.0,379744435.0,402540763.0,336685388.0,12.161,11.407,11.331,11.116,10.974,11.103,1
5638,659349162,379744435.0,402540763.0,336685388.0,258728936.0,11.407,11.331,11.116,10.974,11.103,11.045,0
5639,379744435,402540763.0,336685388.0,258728936.0,252639719.0,11.331,11.116,10.974,11.103,11.045,10.935,0
5640,402540763,336685388.0,258728936.0,252639719.0,275130377.0,11.116,10.974,11.103,11.045,10.935,11.006,1
5641,336685388,258728936.0,252639719.0,275130377.0,251405514.0,10.974,11.103,11.045,10.935,11.006,10.956,0
5642,258728936,252639719.0,275130377.0,251405514.0,160943141.0,11.103,11.045,10.935,11.006,10.956,10.978,1
5643,252639719,275130377.0,251405514.0,160943141.0,238301361.0,11.045,10.935,11.006,10.956,10.978,10.852,0
5644,275130377,251405514.0,160943141.0,238301361.0,185223259.0,10.935,11.006,10.956,10.978,10.852,10.852,0
5645,251405514,160943141.0,238301361.0,185223259.0,173327711.0,11.006,10.956,10.978,10.852,10.852,10.75,0
5646,160943141,238301361.0,185223259.0,173327711.0,161405362.0,10.956,10.978,10.852,10.852,10.75,10.777,1
5647,238301361,185223259.0,173327711.0,161405362.0,240961071.0,10.978,10.852,10.852,10.75,10.777,11.032,1
5648,185223259,173327711.0,161405362.0,240961071.0,297417155.0,10.852,10.852,10.75,10.777,11.032,11.036,1
5649,173327711,161405362.0,240961071.0,297417155.0,189370669.0,10.852,10.75,10.777,11.032,11.036,10.664,0
5650,161405362,240961071.0,297417155.0,189370669.0,239880362.0,10.75,10.777,11.032,11.036,10.664,10.87,1
5651,240961071,297417155.0,189370669.0,239880362.0,201764456.0,10.777,11.032,11.036,10.664,10.87,10.846,0
5652,297417155,189370669.0,239880362.0,201764456.0,161936755.0,11.032,11.036,10.664,10.87,10.846,10.924,1
5653,189370669,239880362.0,201764456.0,161936755.0,141666808.0,11.036,10.664,10.87,10.846,10.924,10.912,0
5654,239880362,201764456.0,161936755.0,141666808.0,101411579.0,10.664,10.87,10.846,10.924,10.912,10.863,0
5655,201764456,161936755.0,141666808.0,101411579.0,111474825.0,10.87,10.846,10.924,10.912,10.863,11.0,1
5656,161936755,141666808.0,101411579.0,111474825.0,172235557.0,10.846,10.924,10.912,10.863,11.0,11.424,1
5657,141666808,101411579.0,111474825.0,172235557.0,322183882.0,10.924,10.912,10.863,11.0,11.424,11.463,1
5658,101411579,111474825.0,172235557.0,322183882.0,233763003.0,10.912,10.863,11.0,11.424,11.463,11.407,0
5659,111474825,172235557.0,322183882.0,233763003.0,144427846.0,10.863,11.0,11.424,11.463,11.407,11.352,0
5660,172235557,322183882.0,233763003.0,144427846.0,171792585.0,11.0,11.424,11.463,11.407,11.352,10.748,0
5661,322183882,233763003.0,144427846.0,171792585.0,319442902.0,11.424,11.463,11.407,11.352,10.748,10.834,1
5662,233763003,144427846.0,171792585.0,319442902.0,256409965.0,11.463,11.407,11.352,10.748,10.834,11.149,1
5663,144427846,171792585.0,319442902.0,256409965.0,394757858.0,11.407,11.352,10.748,10.834,11.149,10.938,0
5664,171792585,319442902.0,256409965.0,394757858.0,239815763.0,11.352,10.748,10.834,11.149,10.938,11.053,1
5665,319442902,256409965.0,394757858.0,239815763.0,233181782.0,10.748,10.834,11.149,10.938,11.053,11.293,1
5666,256409965,394757858.0,239815763.0,233181782.0,201682723.0,10.834,11.149,10.938,11.053,11.293,11.235,0
5667,394757858,239815763.0,233181782.0,201682723.0,174620479.0,11.149,10.938,11.053,11.293,11.235,11.271,1
5668,239815763,233181782.0,201682723.0,174620479.0,142484159.0,10.938,11.053,11.293,11.235,11.271,11.267,0
5669,233181782,201682723.0,174620479.0,142484159.0,125660350.0,11.053,11.293,11.235,11.271,11.267,11.509,1
5670,201682723,174620479.0,142484159.0,125660350.0,203423631.0,11.293,11.235,11.271,11.267,11.509,11.32,0
5671,174620479,142484159.0,125660350.0,203423631.0,241977610.0,11.235,11.271,11.267,11.509,11.32,11.526,1
5672,142484159,125660350.0,203423631.0,241977610.0,222120710.0,11.271,11.267,11.509,11.32,11.526,11.47,0
5673,125660350,203423631.0,241977610.0,222120710.0,155920572.0,11.267,11.509,11.32,11.526,11.47,11.473,1
5674,203423631,241977610.0,222120710.0,155920572.0,159438492.0,11.509,11.32,11.526,11.47,11.473,11.67,1
5675,241977610,222120710.0,155920572.0,159438492.0,198842082.0,11.32,11.526,11.47,11.473,11.67,11.715,1
5676,222120710,155920572.0,159438492.0,198842082.0,136404395.0,11.526,11.47,11.473,11.67,11.715,12.022,1
5677,155920572,159438492.0,198842082.0,136404395.0,191659295.0,11.47,11.473,11.67,11.715,12.022,12.033,1
5678,159438492,198842082.0,136404395.0,191659295.0,157625132.0,11.473,11.67,11.715,12.022,12.033,11.977,0
5679,198842082,136404395.0,191659295.0,157625132.0,125828992.0,11.67,11.715,12.022,12.033,11.977,12.274,1
5680,136404395,191659295.0,157625132.0,125828992.0,241161364.0,11.715,12.022,12.033,11.977,12.274,12.223,0
5681,191659295,157625132.0,125828992.0,241161364.0,257947727.0,12.022,12.033,11.977,12.274,12.223,11.94,0
5682,157625132,125828992.0,241161364.0,257947727.0,264554993.0,12.033,11.977,12.274,12.223,11.94,12.006,1
5683,125828992,241161364.0,257947727.0,264554993.0,202352424.0,11.977,12.274,12.223,11.94,12.006,11.899,0
5684,241161364,257947727.0,264554993.0,202352424.0,167475178.0,12.274,12.223,11.94,12.006,11.899,11.993,1
5685,257947727,264554993.0,202352424.0,167475178.0,139963969.0,12.223,11.94,12.006,11.899,11.993,12.102,1
5686,264554993,202352424.0,167475178.0,139963969.0,162849037.0,11.94,12.006,11.899,11.993,12.102,12.072,0
5687,202352424,167475178.0,139963969.0,162849037.0,132966739.0,12.006,11.899,11.993,12.102,12.072,12.125,1
5688,167475178,139963969.0,162849037.0,132966739.0,99148054.0,11.899,11.993,12.102,12.072,12.125,11.993,0
5689,139963969,162849037.0,132966739.0,99148054.0,115261788.0,11.993,12.102,12.072,12.125,11.993,12.069,1
5690,162849037,132966739.0,99148054.0,115261788.0,98296930.0,12.102,12.072,12.125,11.993,12.069,11.857,0
5691,132966739,99148054.0,115261788.0,98296930.0,153101090.0,12.072,12.125,11.993,12.069,11.857,11.806,0
5692,99148054,115261788.0,98296930.0,153101090.0,183654688.0,12.125,11.993,12.069,11.857,11.806,11.555,0
5693,115261788,98296930.0,153101090.0,183654688.0,200863594.0,11.993,12.069,11.857,11.806,11.555,11.708,1
5694,98296930,153101090.0,183654688.0,200863594.0,169955276.0,12.069,11.857,11.806,11.555,11.708,11.57,0
5695,153101090,183654688.0,200863594.0,169955276.0,209655898.0,11.857,11.806,11.555,11.708,11.57,11.577,1
5696,183654688,200863594.0,169955276.0,209655898.0,129386385.0,11.806,11.555,11.708,11.57,11.577,11.559,0
5697,200863594,169955276.0,209655898.0,129386385.0,118787486.0,11.555,11.708,11.57,11.577,11.559,11.651,1
5698,169955276,209655898.0,129386385.0,118787486.0,146139118.0,11.708,11.57,11.577,11.559,11.651,11.975,1
5699,209655898,129386385.0,118787486.0,146139118.0,217645137.0,11.57,11.577,11.559,11.651,11.975,11.94,0
5700,129386385,118787486.0,146139118.0,217645137.0,294295025.0,11.577,11.559,11.651,11.975,11.94,12.209,1
5701,118787486,146139118.0,217645137.0,294295025.0,330909950.0,11.559,11.651,11.975,11.94,12.209,12.657,1
5702,146139118,217645137.0,294295025.0,330909950.0,484683536.0,11.651,11.975,11.94,12.209,12.657,12.796,1
5703,217645137,294295025.0,330909950.0,484683536.0,195052719.0,11.975,11.94,12.209,12.657,12.796,12.78,0
5704,294295025,330909950.0,484683536.0,195052719.0,171930349.0,11.94,12.209,12.657,12.796,12.78,12.739,0
5705,330909950,484683536.0,195052719.0,171930349.0,148507151.0,12.209,12.657,12.796,12.78,12.739,12.858,1
5706,484683536,195052719.0,171930349.0,148507151.0,140893052.0,12.657,12.796,12.78,12.739,12.858,12.859,1
5707,195052719,171930349.0,148507151.0,140893052.0,160657926.0,12.796,12.78,12.739,12.858,12.859,12.91,1
5708,171930349,148507151.0,140893052.0,160657926.0,106532846.0,12.78,12.739,12.858,12.859,12.91,13.309,1
5709,148507151,140893052.0,160657926.0,106532846.0,240269953.0,12.739,12.858,12.859,12.91,13.309,13.455,1
5710,140893052,160657926.0,106532846.0,240269953.0,218657961.0,12.858,12.859,12.91,13.309,13.455,13.686,1
5711,160657926,106532846.0,240269953.0,218657961.0,200159564.0,12.859,12.91,13.309,13.455,13.686,13.747,1
5712,106532846,240269953.0,218657961.0,200159564.0,333857993.0,12.91,13.309,13.455,13.686,13.747,13.926,1
5713,240269953,218657961.0,200159564.0,333857993.0,181623757.0,13.309,13.455,13.686,13.747,13.926,14.007,1
5714,218657961,200159564.0,333857993.0,181623757.0,181816520.0,13.455,13.686,13.747,13.926,14.007,13.77,0
5715,200159564,333857993.0,181623757.0,181816520.0,266201390.0,13.686,13.747,13.926,14.007,13.77,13.747,0
5716,333857993,181623757.0,181816520.0,266201390.0,314369576.0,13.747,13.926,14.007,13.77,13.747,14.017,1
5717,181623757,181816520.0,266201390.0,314369576.0,205483554.0,13.926,14.007,13.77,13.747,14.017,14.087,1
5718,181816520,266201390.0,314369576.0,205483554.0,173116817.0,14.007,13.77,13.747,14.017,14.087,14.337,1
5719,266201390,314369576.0,205483554.0,173116817.0,178454750.0,13.77,13.747,14.017,14.087,14.337,14.54,1
5720,314369576,205483554.0,173116817.0,178454750.0,159634682.0,13.747,14.017,14.087,14.337,14.54,14.459,0
5721,205483554,173116817.0,178454750.0,159634682.0,254159331.0,14.017,14.087,14.337,14.54,14.459,14.175,0
5722,173116817,178454750.0,159634682.0,254159331.0,247469972.0,14.087,14.337,14.54,14.459,14.175,14.549,1
5723,178454750,159634682.0,254159331.0,247469972.0,176492317.0,14.337,14.54,14.459,14.175,14.549,14.644,1
5724,159634682,254159331.0,247469972.0,176492317.0,180070735.0,14.54,14.459,14.175,14.549,14.644,15.211,1
5725,254159331,247469972.0,176492317.0,180070735.0,412371353.0,14.459,14.175,14.549,14.644,15.211,15.519,1
5726,247469972,176492317.0,180070735.0,412371353.0,361617762.0,14.175,14.549,14.644,15.211,15.519,15.162,0
5727,176492317,180070735.0,412371353.0,361617762.0,246601470.0,14.549,14.644,15.211,15.519,15.162,15.538,1
5728,180070735,412371353.0,361617762.0,246601470.0,247259754.0,14.644,15.211,15.519,15.162,15.538,15.71,1
5729,412371353,361617762.0,246601470.0,247259754.0,256806653.0,15.211,15.519,15.162,15.538,15.71,15.833,1
5730,361617762,246601470.0,247259754.0,256806653.0,310164573.0,15.519,15.162,15.538,15.71,15.833,15.886,1
5731,246601470,247259754.0,256806653.0,310164573.0,534344969.0,15.162,15.538,15.71,15.833,15.886,15.944,1
5732,247259754,256806653.0,310164573.0,534344969.0,346277112.0,15.538,15.71,15.833,15.886,15.944,15.392,0
5733,256806653,310164573.0,534344969.0,346277112.0,522698680.0,15.71,15.833,15.886,15.944,15.392,15.417,1
5734,310164573,534344969.0,346277112.0,522698680.0,397844813.0,15.833,15.886,15.944,15.392,15.417,15.048,0
5735,534344969,346277112.0,522698680.0,397844813.0,480137758.0,15.886,15.944,15.392,15.417,15.048,15.208,1
5736,346277112,522698680.0,397844813.0,480137758.0,271426767.0,15.944,15.392,15.417,15.048,15.208,15.431,1
5737,522698680,397844813.0,480137758.0,271426767.0,226221000.0,15.392,15.417,15.048,15.208,15.431,16.017,1
5738,397844813,480137758.0,271426767.0,226221000.0,253942219.0,15.417,15.048,15.208,15.431,16.017,15.836,0
5739,480137758,271426767.0,226221000.0,253942219.0,263011080.0,15.048,15.208,15.431,16.017,15.836,15.568,0
5740,271426767,226221000.0,253942219.0,263011080.0,250306692.0,15.208,15.431,16.017,15.836,15.568,15.866,1
5741,226221000,253942219.0,263011080.0,250306692.0,241756386.0,15.431,16.017,15.836,15.568,15.866,15.752,0
5742,253942219,263011080.0,250306692.0,241756386.0,176219294.0,16.017,15.836,15.568,15.866,15.752,15.666,0
5743,263011080,250306692.0,241756386.0,176219294.0,269232607.0,15.836,15.568,15.866,15.752,15.666,15.322,0
5744,250306692,241756386.0,176219294.0,269232607.0,374081367.0,15.568,15.866,15.752,15.666,15.322,15.61,1
5745,241756386,176219294.0,269232607.0,374081367.0,271833544.0,15.866,15.752,15.666,15.322,15.61,15.439,0
5746,176219294,269232607.0,374081367.0,271833544.0,233910600.0,15.752,15.666,15.322,15.61,15.439,15.628,1
5747,269232607,374081367.0,271833544.0,233910600.0,316362049.0,15.666,15.322,15.61,15.439,15.628,15.529,0
5748,374081367,271833544.0,233910600.0,316362049.0,277528323.0,15.322,15.61,15.439,15.628,15.529,16.285,1
5749,271833544,233910600.0,316362049.0,277528323.0,324196349.0,15.61,15.439,15.628,15.529,16.285,16.999,1
5750,233910600,316362049.0,277528323.0,324196349.0,404690317.0,15.439,15.628,15.529,16.285,16.999,16.943,0
5751,316362049,277528323.0,324196349.0,404690317.0,243805189.0,15.628,15.529,16.285,16.999,16.943,16.692,0
5752,277528323,324196349.0,404690317.0,243805189.0,277427270.0,15.529,16.285,16.999,16.943,16.692,16.95,1
5753,324196349,404690317.0,243805189.0,277427270.0,349719688.0,16.285,16.999,16.943,16.692,16.95,16.955,1
5754,404690317,243805189.0,277427270.0,349719688.0,228826496.0,16.999,16.943,16.692,16.95,16.955,17.167,1
5755,243805189,277427270.0,349719688.0,228826496.0,196391708.0,16.943,16.692,16.95,16.955,17.167,17.639,1
5756,277427270,349719688.0,228826496.0,196391708.0,252948977.0,16.692,16.95,16.955,17.167,17.639,17.684,1
5757,349719688,228826496.0,196391708.0,252948977.0,260952496.0,16.95,16.955,17.167,17.639,17.684,17.788,1
5758,228826496,196391708.0,252948977.0,260952496.0,197627504.0,16.955,17.167,17.639,17.684,17.788,17.686,0
5759,196391708,252948977.0,260952496.0,197627504.0,211062111.0,17.167,17.639,17.684,17.788,17.686,17.927,1
5760,252948977,260952496.0,197627504.0,211062111.0,204095535.0,17.639,17.684,17.788,17.686,17.927,18.409,1
5761,260952496,197627504.0,211062111.0,204095535.0,324422187.0,17.684,17.788,17.686,17.927,18.409,18.401,0
5762,197627504,211062111.0,204095535.0,324422187.0,288496408.0,17.788,17.686,17.927,18.409,18.401,17.271,0
5763,211062111,204095535.0,324422187.0,288496408.0,500393811.0,17.686,17.927,18.409,18.401,17.271,17.578,1
5764,204095535,324422187.0,288496408.0,500393811.0,418343924.0,17.927,18.409,18.401,17.271,17.578,18.696,1
5765,324422187,288496408.0,500393811.0,418343924.0,609713291.0,18.409,18.401,17.271,17.578,18.696,18.421,0
5766,288496408,500393811.0,418343924.0,609713291.0,322997313.0,18.401,17.271,17.578,18.696,18.421,18.112,0
5767,500393811,418343924.0,609713291.0,322997313.0,308938917.0,17.271,17.578,18.696,18.421,18.112,16.873,0
5768,418343924,609713291.0,322997313.0,308938917.0,490674255.0,17.578,18.696,18.421,18.112,16.873,17.288,1
5769,609713291,322997313.0,308938917.0,490674255.0,487845317.0,18.696,18.421,18.112,16.873,17.288,17.477,1
5770,322997313,308938917.0,490674255.0,487845317.0,237703871.0,18.421,18.112,16.873,17.288,17.477,16.884,0
5771,308938917,490674255.0,487845317.0,237703871.0,188995834.0,18.112,16.873,17.288,17.477,16.884,17.323,1
5772,490674255,487845317.0,237703871.0,188995834.0,257826874.0,16.873,17.288,17.477,16.884,17.323,17.291,0
5773,487845317,237703871.0,188995834.0,257826874.0,264743117.0,17.288,17.477,16.884,17.323,17.291,17.16,0
5774,237703871,188995834.0,257826874.0,264743117.0,225182326.0,17.477,16.884,17.323,17.291,17.16,16.188,0
5775,188995834,257826874.0,264743117.0,225182326.0,313384801.0,16.884,17.323,17.291,17.16,16.188,16.006,0
5776,257826874,264743117.0,225182326.0,313384801.0,393062029.0,17.323,17.291,17.16,16.188,16.006,16.366,1
5777,264743117,225182326.0,313384801.0,393062029.0,209871835.0,17.291,17.16,16.188,16.006,16.366,15.882,0
5778,225182326,313384801.0,393062029.0,209871835.0,205582841.0,17.16,16.188,16.006,16.366,15.882,15.355,0
5779,313384801,393062029.0,209871835.0,205582841.0,276360162.0,16.188,16.006,16.366,15.882,15.355,14.989,0
5780,393062029,209871835.0,205582841.0,276360162.0,519423293.0,16.006,16.366,15.882,15.355,14.989,15.63,1
5781,209871835,205582841.0,276360162.0,519423293.0,333047893.0,16.366,15.882,15.355,14.989,15.63,15.649,1
5782,205582841,276360162.0,519423293.0,333047893.0,223957303.0,15.882,15.355,14.989,15.63,15.649,16.336,1
5783,276360162,519423293.0,333047893.0,223957303.0,362635238.0,15.355,14.989,15.63,15.649,16.336,16.969,1
5784,519423293,333047893.0,223957303.0,362635238.0,292681523.0,14.989,15.63,15.649,16.336,16.969,16.784,0
5785,333047893,223957303.0,362635238.0,292681523.0,241472936.0,15.63,15.649,16.336,16.969,16.784,17.328,1
5786,223957303,362635238.0,292681523.0,241472936.0,253888243.0,15.649,16.336,16.969,16.784,17.328,16.936,0
5787,362635238,292681523.0,241472936.0,253888243.0,197001364.0,16.336,16.969,16.784,17.328,16.936,16.24,0
5788,292681523,241472936.0,253888243.0,197001364.0,328245497.0,16.969,16.784,17.328,16.936,16.24,17.17,1
5789,241472936,253888243.0,197001364.0,328245497.0,325045062.0,16.784,17.328,16.936,16.24,17.17,17.447,1
5790,253888243,197001364.0,328245497.0,325045062.0,399939244.0,17.328,16.936,16.24,17.17,17.447,17.732,1
5791,197001364,328245497.0,325045062.0,399939244.0,244094374.0,16.936,16.24,17.17,17.447,17.732,18.462,1
5792,328245497,325045062.0,399939244.0,244094374.0,365720853.0,16.24,17.17,17.447,17.732,18.462,17.514,0
5793,325045062,399939244.0,244094374.0,365720853.0,647417491.0,17.17,17.447,17.732,18.462,17.514,17.29,0
5794,399939244,244094374.0,365720853.0,647417491.0,529504287.0,17.447,17.732,18.462,17.514,17.29,16.875,0
5795,244094374,365720853.0,647417491.0,529504287.0,398554970.0,17.732,18.462,17.514,17.29,16.875,17.507,1
5796,365720853,647417491.0,529504287.0,398554970.0,414352649.0,18.462,17.514,17.29,16.875,17.507,17.353,0
5797,647417491,529504287.0,398554970.0,414352649.0,270375496.0,17.514,17.29,16.875,17.507,17.353,17.525,1
5798,529504287,398554970.0,414352649.0,270375496.0,285182768.0,17.29,16.875,17.507,17.353,17.525,17.571,1
5799,398554970,414352649.0,270375496.0,285182768.0,182992127.0,16.875,17.507,17.353,17.525,17.571,17.776,1
5800,414352649,270375496.0,285182768.0,182992127.0,169371181.0,17.507,17.353,17.525,17.571,17.776,17.723,0
5801,270375496,285182768.0,182992127.0,169371181.0,220975432.0,17.353,17.525,17.571,17.776,17.723,18.048,1
5802,285182768,182992127.0,169371181.0,220975432.0,296192315.0,17.525,17.571,17.776,17.723,18.048,18.025,0
5803,182992127,169371181.0,220975432.0,296192315.0,286043490.0,17.571,17.776,17.723,18.048,18.025,17.967,0
5804,169371181,220975432.0,296192315.0,286043490.0,191903497.0,17.776,17.723,18.048,18.025,17.967,18.461,1
5805,220975432,296192315.0,286043490.0,191903497.0,317434345.0,17.723,18.048,18.025,17.967,18.461,18.99,1
5806,296192315,286043490.0,191903497.0,317434345.0,292461723.0,18.048,18.025,17.967,18.461,18.99,19.615,1
5807,286043490,191903497.0,317434345.0,292461723.0,331618710.0,18.025,17.967,18.461,18.99,19.615,19.565,0
5808,191903497,317434345.0,292461723.0,331618710.0,271691797.0,17.967,18.461,18.99,19.615,19.565,19.787,1
5809,317434345,292461723.0,331618710.0,271691797.0,182925326.0,18.461,18.99,19.615,19.565,19.787,19.653,0
5810,292461723,331618710.0,271691797.0,182925326.0,171131375.0,18.99,19.615,19.565,19.787,19.653,20.02,1
5811,331618710,271691797.0,182925326.0,171131375.0,233145108.0,19.615,19.565,19.787,19.653,20.02,20.292,1
5812,271691797,182925326.0,171131375.0,233145108.0,220543979.0,19.565,19.787,19.653,20.02,20.292,20.223,0
5813,182925326,171131375.0,233145108.0,220543979.0,192841867.0,19.787,19.653,20.02,20.292,20.223,20.008,0
5814,171131375,233145108.0,220543979.0,192841867.0,182716015.0,19.653,20.02,20.292,20.223,20.008,20.675,1
5815,233145108,220543979.0,192841867.0,182716015.0,261664740.0,20.02,20.292,20.223,20.008,20.675,21.504,1
5816,220543979,192841867.0,182716015.0,261664740.0,232735102.0,20.292,20.223,20.008,20.675,21.504,21.497,0
5817,192841867,182716015.0,261664740.0,232735102.0,307868594.0,20.223,20.008,20.675,21.504,21.497,21.358,0
5818,182716015,261664740.0,232735102.0,307868594.0,185672389.0,20.008,20.675,21.504,21.497,21.358,20.776,0
5819,261664740,232735102.0,307868594.0,185672389.0,455246229.0,20.675,21.504,21.497,21.358,20.776,21.419,1
5820,232735102,307868594.0,185672389.0,455246229.0,275185100.0,21.504,21.497,21.358,20.776,21.419,21.382,0
5821,307868594,185672389.0,455246229.0,275185100.0,300342626.0,21.497,21.358,20.776,21.419,21.382,21.715,1
5822,185672389,455246229.0,275185100.0,300342626.0,296293365.0,21.358,20.776,21.419,21.382,21.715,22.125,1
5823,455246229,275185100.0,300342626.0,296293365.0,314097892.0,20.776,21.419,21.382,21.715,22.125,22.218,1
5824,275185100,300342626.0,296293365.0,314097892.0,229374861.0,21.419,21.382,21.715,22.125,22.218,21.824,0
5825,300342626,296293365.0,314097892.0,229374861.0,359678702.0,21.382,21.715,22.125,22.218,21.824,22.33,1
5826,296293365,314097892.0,229374861.0,359678702.0,443542508.0,21.715,22.125,22.218,21.824,22.33,23.84,1
5827,314097892,229374861.0,359678702.0,443542508.0,499663734.0,22.125,22.218,21.824,22.33,23.84,23.812,0
5828,229374861,359678702.0,443542508.0,499663734.0,358751843.0,22.218,21.824,22.33,23.84,23.812,23.407,0
