Volume (t-5),Volume (t-4),Volume (t-3),Volume (t-2),Volume (t-1),Close (t-5),Close (t-4),Close (t-3),Close (t-2),Close (t-1),Close (t),movement
181285925,229275996.0,274084040.0,392996341.0,769047131.0,5.6013,5.3684,5.4632,5.2556,4.7717,4.5271,0
229275996,274084040.0,392996341.0,769047131.0,482438341.0,5.3684,5.4632,5.2556,4.7717,4.5271,4.5615,1
274084040,392996341.0,769047131.0,482438341.0,370169445.0,5.4632,5.2556,4.7717,4.5271,4.5615,4.7497,1
392996341,769047131.0,482438341.0,370169445.0,303124477.0,5.2556,4.7717,4.5271,4.5615,4.7497,4.5476,0
769047131,482438341.0,370169445.0,303124477.0,266453208.0,4.7717,4.5271,4.5615,4.7497,4.5476,4.7615,1
482438341,370169445.0,303124477.0,266453208.0,212976462.0,4.5271,4.5615,4.7497,4.5476,4.7615,4.5462,0
370169445,303124477.0,266453208.0,212976462.0,234139228.0,4.5615,4.7497,4.5476,4.7615,4.5462,4.7358,1
303124477,266453208.0,212976462.0,234139228.0,208444405.0,4.7497,4.5476,4.7615,4.5462,4.7358,4.6345,0
266453208,212976462.0,234139228.0,208444405.0,226668409.0,4.5476,4.7615,4.5462,4.7358,4.6345,4.6038,0
212976462,234139228.0,208444405.0,226668409.0,171368346.0,4.7615,4.5462,4.7358,4.6345,4.6038,4.5513,0
234139228,208444405.0,226668409.0,171368346.0,160641789.0,4.5462,4.7358,4.6345,4.6038,4.5513,4.6177,1
208444405,226668409.0,171368346.0,160641789.0,187399760.0,4.7358,4.6345,4.6038,4.5513,4.6177,4.6653,1
226668409,171368346.0,160641789.0,187399760.0,129954717.0,4.6345,4.6038,4.5513,4.6177,4.6653,4.637,0
171368346,160641789.0,187399760.0,129954717.0,138580983.0,4.6038,4.5513,4.6177,4.6653,4.637,4.7575,1
160641789,187399760.0,129954717.0,138580983.0,126218196.0,4.5513,4.6177,4.6653,4.637,4.7575,4.6972,0
187399760,129954717.0,138580983.0,126218196.0,108044030.0,4.6177,4.6653,4.637,4.7575,4.6972,4.7691,1
129954717,138580983.0,126218196.0,108044030.0,91044836.0,4.6653,4.637,4.7575,4.6972,4.7691,4.7344,0
138580983,126218196.0,108044030.0,91044836.0,99190182.0,4.637,4.7575,4.6972,4.7691,4.7344,4.664,0
126218196,108044030.0,91044836.0,99190182.0,124488615.0,4.7575,4.6972,4.7691,4.7344,4.664,4.5602,0
108044030,91044836.0,99190182.0,124488615.0,572078532.0,4.6972,4.7691,4.7344,4.664,4.5602,4.3708,0
91044836,99190182.0,124488615.0,572078532.0,270744354.0,4.7691,4.7344,4.664,4.5602,4.3708,4.4528,1
99190182,124488615.0,572078532.0,270744354.0,196689936.0,4.7344,4.664,4.5602,4.3708,4.4528,4.5526,1
124488615,572078532.0,270744354.0,196689936.0,132290797.0,4.664,4.5602,4.3708,4.4528,4.5526,4.5282,0
572078532,270744354.0,196689936.0,132290797.0,164419133.0,4.5602,4.3708,4.4528,4.5526,4.5282,4.5899,1
270744354,196689936.0,132290797.0,164419133.0,177573060.0,4.3708,4.4528,4.5526,4.5282,4.5899,4.8086,1
196689936,132290797.0,164419133.0,177573060.0,221611987.0,4.4528,4.5526,4.5282,4.5899,4.8086,4.8086,0
132290797,164419133.0,177573060.0,221611987.0,126332850.0,4.5526,4.5282,4.5899,4.8086,4.8086,5.0918,1
164419133,177573060.0,221611987.0,126332850.0,291180906.0,4.5282,4.5899,4.8086,4.8086,5.0918,5.0842,0
177573060,221611987.0,126332850.0,291180906.0,165695531.0,4.5899,4.8086,4.8086,5.0918,5.0842,5.0943,1
221611987,126332850.0,291180906.0,165695531.0,115818917.0,4.8086,4.8086,5.0918,5.0842,5.0943,5.2173,1
126332850,291180906.0,165695531.0,115818917.0,146564901.0,4.8086,5.0918,5.0842,5.0943,5.2173,5.1942,0
291180906,165695531.0,115818917.0,146564901.0,88153399.0,5.0918,5.0842,5.0943,5.2173,5.1942,5.0918,0
165695531,115818917.0,146564901.0,88153399.0,112725720.0,5.0842,5.0943,5.2173,5.1942,5.0918,5.1611,1
115818917,146564901.0,88153399.0,112725720.0,126666104.0,5.0943,5.2173,5.1942,5.0918,5.1611,5.1275,0
146564901,88153399.0,112725720.0,126666104.0,104349496.0,5.2173,5.1942,5.0918,5.1611,5.1275,4.8973,0
88153399,112725720.0,126666104.0,104349496.0,267013051.0,5.1942,5.0918,5.1611,5.1275,4.8973,4.8562,0
112725720,126666104.0,104349496.0,267013051.0,226525416.0,5.0918,5.1611,5.1275,4.8973,4.8562,4.6795,0
126666104,104349496.0,267013051.0,226525416.0,208220412.0,5.1611,5.1275,4.8973,4.8562,4.6795,4.728,1
104349496,267013051.0,226525416.0,208220412.0,115229808.0,5.1275,4.8973,4.8562,4.6795,4.728,4.8216,1
267013051,226525416.0,208220412.0,115229808.0,108913865.0,4.8973,4.8562,4.6795,4.728,4.8216,4.5858,0
226525416,208220412.0,115229808.0,108913865.0,189387246.0,4.8562,4.6795,4.728,4.8216,4.5858,4.5974,1
208220412,115229808.0,108913865.0,189387246.0,121567036.0,4.6795,4.728,4.8216,4.5858,4.5974,4.6102,1
115229808,108913865.0,189387246.0,121567036.0,97548419.0,4.728,4.8216,4.5858,4.5974,4.6102,4.755,1
108913865,189387246.0,121567036.0,97548419.0,157118398.0,4.8216,4.5858,4.5974,4.6102,4.755,4.8637,1
189387246,121567036.0,97548419.0,157118398.0,154511983.0,4.5858,4.5974,4.6102,4.755,4.8637,4.906,1
121567036,97548419.0,157118398.0,154511983.0,166475795.0,4.5974,4.6102,4.755,4.8637,4.906,4.8165,0
97548419,157118398.0,154511983.0,166475795.0,90687155.0,4.6102,4.755,4.8637,4.906,4.8165,4.8484,1
157118398,154511983.0,166475795.0,90687155.0,103450911.0,4.755,4.8637,4.906,4.8165,4.8484,4.9368,1
154511983,166475795.0,90687155.0,103450911.0,119734681.0,4.8637,4.906,4.8165,4.8484,4.9368,4.9803,1
166475795,90687155.0,103450911.0,119734681.0,188157265.0,4.906,4.8165,4.8484,4.9368,4.9803,4.8355,0
90687155,103450911.0,119734681.0,188157265.0,115865908.0,4.8165,4.8484,4.9368,4.9803,4.8355,4.7512,0
103450911,119734681.0,188157265.0,115865908.0,167664516.0,4.8484,4.9368,4.9803,4.8355,4.7512,4.7781,1
119734681,188157265.0,115865908.0,167664516.0,97962542.0,4.9368,4.9803,4.8355,4.7512,4.7781,4.6576,0
188157265,115865908.0,167664516.0,97962542.0,126673007.0,4.9803,4.8355,4.7512,4.7781,4.6576,4.7137,1
115865908,167664516.0,97962542.0,126673007.0,116551667.0,4.8355,4.7512,4.7781,4.6576,4.7137,4.6742,0
167664516,97962542.0,126673007.0,116551667.0,69942386.0,4.7512,4.7781,4.6576,4.7137,4.6742,4.8637,1
97962542,126673007.0,116551667.0,69942386.0,126687338.0,4.7781,4.6576,4.7137,4.6742,4.8637,4.7882,0
126673007,116551667.0,69942386.0,126687338.0,111345368.0,4.6576,4.7137,4.6742,4.8637,4.7882,4.819,1
116551667,69942386.0,126687338.0,111345368.0,107163730.0,4.7137,4.6742,4.8637,4.7882,4.819,4.8984,1
69942386,126687338.0,111345368.0,107163730.0,81121389.0,4.6742,4.8637,4.7882,4.819,4.8984,4.8791,0
126687338,111345368.0,107163730.0,81121389.0,108907602.0,4.8637,4.7882,4.819,4.8984,4.8791,4.8973,1
111345368,107163730.0,81121389.0,108907602.0,108155388.0,4.7882,4.819,4.8984,4.8791,4.8973,4.9111,1
107163730,81121389.0,108907602.0,108155388.0,214155362.0,4.819,4.8984,4.8791,4.8973,4.9111,5.2184,1
81121389,108907602.0,108155388.0,214155362.0,584584424.0,4.8984,4.8791,4.8973,4.9111,5.2184,5.3209,1
108907602,108155388.0,214155362.0,584584424.0,191832481.0,4.8791,4.8973,4.9111,5.2184,5.3209,5.3134,0
108155388,214155362.0,584584424.0,191832481.0,163840286.0,4.8973,4.9111,5.2184,5.3209,5.3134,5.5308,1
214155362,584584424.0,191832481.0,163840286.0,187248178.0,4.9111,5.2184,5.3209,5.3134,5.5308,5.5874,1
584584424,191832481.0,163840286.0,187248178.0,126658581.0,5.2184,5.3209,5.3134,5.5308,5.5874,5.5437,0
191832481,163840286.0,187248178.0,126658581.0,113082587.0,5.3209,5.3134,5.5308,5.5874,5.5437,5.6347,1
163840286,187248178.0,126658581.0,113082587.0,84157752.0,5.3134,5.5308,5.5874,5.5437,5.6347,5.6103,0
187248178,126658581.0,113082587.0,84157752.0,82264050.0,5.5308,5.5874,5.5437,5.6347,5.6103,5.5874,0
126658581,113082587.0,84157752.0,82264050.0,74921649.0,5.5874,5.5437,5.6347,5.6103,5.5874,5.6334,1
113082587,84157752.0,82264050.0,74921649.0,79149666.0,5.5437,5.6347,5.6103,5.5874,5.6334,5.609,0
84157752,82264050.0,74921649.0,79149666.0,70852736.0,5.6347,5.6103,5.5874,5.6334,5.609,5.4619,0
82264050,74921649.0,79149666.0,70852736.0,157219733.0,5.6103,5.5874,5.6334,5.609,5.4619,5.4746,1
74921649,79149666.0,70852736.0,157219733.0,88075776.0,5.5874,5.6334,5.609,5.4619,5.4746,5.5308,1
79149666,70852736.0,157219733.0,88075776.0,82918991.0,5.6334,5.609,5.4619,5.4746,5.5308,5.5348,1
70852736,157219733.0,88075776.0,82918991.0,72951250.0,5.609,5.4619,5.4746,5.5308,5.5348,5.4695,0
157219733,88075776.0,82918991.0,72951250.0,76184388.0,5.4619,5.4746,5.5308,5.5348,5.4695,5.5052,1
88075776,82918991.0,72951250.0,76184388.0,67611269.0,5.4746,5.5308,5.5348,5.4695,5.5052,5.4619,0
82918991,72951250.0,76184388.0,67611269.0,49312217.0,5.5308,5.5348,5.4695,5.5052,5.4619,5.6116,1
72951250,76184388.0,67611269.0,49312217.0,108057501.0,5.5348,5.4695,5.5052,5.4619,5.6116,5.5554,0
76184388,67611269.0,49312217.0,108057501.0,101379479.0,5.4695,5.5052,5.4619,5.6116,5.5554,5.6347,1
67611269,49312217.0,108057501.0,101379479.0,76003131.0,5.5052,5.4619,5.6116,5.5554,5.6347,5.9036,1
49312217,108057501.0,101379479.0,76003131.0,260130637.0,5.4619,5.6116,5.5554,5.6347,5.9036,6.1059,1
108057501,101379479.0,76003131.0,260130637.0,303022029.0,5.6116,5.5554,5.6347,5.9036,6.1059,5.9228,0
101379479,76003131.0,260130637.0,303022029.0,150163756.0,5.5554,5.6347,5.9036,6.1059,5.9228,6.0381,1
76003131,260130637.0,303022029.0,150163756.0,141460054.0,5.6347,5.9036,6.1059,5.9228,6.0381,5.9292,0
260130637,303022029.0,150163756.0,141460054.0,123422177.0,5.9036,6.1059,5.9228,6.0381,5.9292,5.8691,0
303022029,150163756.0,141460054.0,123422177.0,106504647.0,6.1059,5.9228,6.0381,5.9292,5.8691,5.8743,1
150163756,141460054.0,123422177.0,106504647.0,108173172.0,5.9228,6.0381,5.9292,5.8691,5.8743,5.8576,0
141460054,123422177.0,106504647.0,108173172.0,82448915.0,6.0381,5.9292,5.8691,5.8743,5.8576,5.8614,1
123422177,106504647.0,108173172.0,82448915.0,159500136.0,5.9292,5.8691,5.8743,5.8576,5.8614,5.8986,1
106504647,108173172.0,82448915.0,159500136.0,77043026.0,5.8691,5.8743,5.8576,5.8614,5.8986,5.8576,0
108173172,82448915.0,159500136.0,77043026.0,72802432.0,5.8743,5.8576,5.8614,5.8986,5.8576,5.8703,1
82448915,159500136.0,77043026.0,72802432.0,71339545.0,5.8576,5.8614,5.8986,5.8576,5.8703,5.9638,1
159500136,77043026.0,72802432.0,71339545.0,144650701.0,5.8614,5.8986,5.8576,5.8703,5.9638,6.0049,1
77043026,72802432.0,71339545.0,144650701.0,112376006.0,5.8986,5.8576,5.8703,5.9638,6.0049,5.9243,0
72802432,71339545.0,144650701.0,112376006.0,99352590.0,5.8576,5.8703,5.9638,6.0049,5.9243,5.9191,0
71339545,144650701.0,112376006.0,99352590.0,62007559.0,5.8703,5.9638,6.0049,5.9243,5.9191,6.2492,1
144650701,112376006.0,99352590.0,62007559.0,228209875.0,5.9638,6.0049,5.9243,5.9191,6.2492,6.2341,0
112376006,99352590.0,62007559.0,228209875.0,268406042.0,6.0049,5.9243,5.9191,6.2492,6.2341,6.3748,1
99352590,62007559.0,228209875.0,268406042.0,195927825.0,5.9243,5.9191,6.2492,6.2341,6.3748,6.5708,1
62007559,228209875.0,268406042.0,195927825.0,171695677.0,5.9191,6.2492,6.2341,6.3748,6.5708,6.5823,1
228209875,268406042.0,195927825.0,171695677.0,126205513.0,6.2492,6.2341,6.3748,6.5708,6.5823,6.5083,0
268406042,195927825.0,171695677.0,126205513.0,137444725.0,6.2341,6.3748,6.5708,6.5823,6.5083,6.3534,0
195927825,171695677.0,126205513.0,137444725.0,132304903.0,6.3748,6.5708,6.5823,6.5083,6.3534,6.3864,1
171695677,126205513.0,137444725.0,132304903.0,112889017.0,6.5708,6.5823,6.5083,6.3534,6.3864,6.5581,1
126205513,137444725.0,132304903.0,112889017.0,164771845.0,6.5823,6.5083,6.3534,6.3864,6.5581,6.7411,1
137444725,132304903.0,112889017.0,164771845.0,218488130.0,6.5083,6.3534,6.3864,6.5581,6.7411,6.8117,1
132304903,112889017.0,164771845.0,218488130.0,228763721.0,6.3534,6.3864,6.5581,6.7411,6.8117,6.6733,0
112889017,164771845.0,218488130.0,228763721.0,121023080.0,6.3864,6.5581,6.7411,6.8117,6.6733,6.6462,0
164771845,218488130.0,228763721.0,121023080.0,129321885.0,6.5581,6.7411,6.8117,6.6733,6.6462,6.8129,1
218488130,228763721.0,121023080.0,129321885.0,155727470.0,6.7411,6.8117,6.6733,6.6462,6.8129,6.8948,1
228763721,121023080.0,129321885.0,155727470.0,152418192.0,6.8117,6.6733,6.6462,6.8129,6.8948,6.8436,0
121023080,129321885.0,155727470.0,152418192.0,95282512.0,6.6733,6.6462,6.8129,6.8948,6.8436,6.5413,0
129321885,155727470.0,152418192.0,95282512.0,313859506.0,6.6462,6.8129,6.8948,6.8436,6.5413,6.7029,1
155727470,152418192.0,95282512.0,313859506.0,177605826.0,6.8129,6.8948,6.8436,6.5413,6.7029,6.8654,1
152418192,95282512.0,313859506.0,177605826.0,148030444.0,6.8948,6.8436,6.5413,6.7029,6.8654,6.9714,1
95282512,313859506.0,177605826.0,148030444.0,141517615.0,6.8436,6.5413,6.7029,6.8654,6.9714,6.8835,0
313859506,177605826.0,148030444.0,141517615.0,150428307.0,6.5413,6.7029,6.8654,6.9714,6.8835,6.759,0
177605826,148030444.0,141517615.0,150428307.0,170303943.0,6.7029,6.8654,6.9714,6.8835,6.759,6.621,0
148030444,141517615.0,150428307.0,170303943.0,211205526.0,6.8654,6.9714,6.8835,6.759,6.621,6.5695,0
141517615,150428307.0,170303943.0,211205526.0,189042294.0,6.9714,6.8835,6.759,6.621,6.5695,6.4504,0
150428307,170303943.0,211205526.0,189042294.0,141505636.0,6.8835,6.759,6.621,6.5695,6.4504,6.6066,1
170303943,211205526.0,189042294.0,141505636.0,338562315.0,6.759,6.621,6.5695,6.4504,6.6066,6.307,0
211205526,189042294.0,141505636.0,338562315.0,751820583.0,6.621,6.5695,6.4504,6.6066,6.307,6.8822,1
189042294,141505636.0,338562315.0,751820583.0,519953389.0,6.5695,6.4504,6.6066,6.307,6.8822,6.9151,1
141505636,338562315.0,751820583.0,519953389.0,288777529.0,6.4504,6.6066,6.307,6.8822,6.9151,6.8436,0
338562315,751820583.0,519953389.0,288777529.0,172007646.0,6.6066,6.307,6.8822,6.9151,6.8436,6.686,0
751820583,519953389.0,288777529.0,172007646.0,169958934.0,6.307,6.8822,6.9151,6.8436,6.686,7.0359,1
519953389,288777529.0,172007646.0,169958934.0,281225314.0,6.8822,6.9151,6.8436,6.686,7.0359,7.1895,1
288777529,172007646.0,169958934.0,281225314.0,378487355.0,6.9151,6.8436,6.686,7.0359,7.1895,7.1278,0
172007646,169958934.0,281225314.0,378487355.0,221522567.0,6.8436,6.686,7.0359,7.1895,7.1278,7.2728,1
169958934,281225314.0,378487355.0,221522567.0,170578017.0,6.686,7.0359,7.1895,7.1278,7.2728,7.1846,0
281225314,378487355.0,221522567.0,170578017.0,130023884.0,7.0359,7.1895,7.1278,7.2728,7.1846,7.3034,1
378487355,221522567.0,170578017.0,130023884.0,176447614.0,7.1895,7.1278,7.2728,7.1846,7.3034,7.0958,0
221522567,170578017.0,130023884.0,176447614.0,114915650.0,7.1278,7.2728,7.1846,7.3034,7.0958,6.9755,0
170578017,130023884.0,176447614.0,114915650.0,214728236.0,7.2728,7.1846,7.3034,7.0958,6.9755,7.3752,1
130023884,176447614.0,114915650.0,214728236.0,263084340.0,7.1846,7.3034,7.0958,6.9755,7.3752,7.3636,0
176447614,114915650.0,214728236.0,263084340.0,209483745.0,7.3034,7.0958,6.9755,7.3752,7.3636,7.6773,1
114915650,214728236.0,263084340.0,209483745.0,240592728.0,7.0958,6.9755,7.3752,7.3636,7.6773,7.9207,1
214728236,263084340.0,209483745.0,240592728.0,246540209.0,6.9755,7.3752,7.3636,7.6773,7.9207,7.831,0
263084340,209483745.0,240592728.0,246540209.0,244879684.0,7.3752,7.3636,7.6773,7.9207,7.831,7.7132,0
209483745,240592728.0,246540209.0,244879684.0,177810390.0,7.3636,7.6773,7.9207,7.831,7.7132,7.6709,0
240592728,246540209.0,244879684.0,177810390.0,132038217.0,7.6773,7.9207,7.831,7.7132,7.6709,7.6977,1
246540209,244879684.0,177810390.0,132038217.0,148455396.0,7.9207,7.831,7.7132,7.6709,7.6977,7.8347,1
244879684,177810390.0,132038217.0,148455396.0,186246267.0,7.831,7.7132,7.6709,7.6977,7.8347,7.8808,1
177810390,132038217.0,148455396.0,186246267.0,118545663.0,7.7132,7.6709,7.6977,7.8347,7.8808,7.8695,0
132038217,148455396.0,186246267.0,118545663.0,103128186.0,7.6709,7.6977,7.8347,7.8808,7.8695,7.9757,1
148455396,186246267.0,118545663.0,103128186.0,150758829.0,7.6977,7.8347,7.8808,7.8695,7.9757,8.3176,1
186246267,118545663.0,103128186.0,150758829.0,218223908.0,7.8347,7.8808,7.8695,7.9757,8.3176,8.2627,0
118545663,103128186.0,150758829.0,218223908.0,188541219.0,7.8808,7.8695,7.9757,8.3176,8.2627,8.2677,1
103128186,150758829.0,218223908.0,188541219.0,146342787.0,7.8695,7.9757,8.3176,8.2627,8.2677,8.319,1
150758829,218223908.0,188541219.0,146342787.0,142584326.0,7.9757,8.3176,8.2627,8.2677,8.319,8.5186,1
218223908,188541219.0,146342787.0,142584326.0,150663168.0,8.3176,8.2627,8.2677,8.319,8.5186,8.5943,1
188541219,146342787.0,142584326.0,150663168.0,135469074.0,8.2627,8.2677,8.319,8.5186,8.5943,8.8799,1
146342787,142584326.0,150663168.0,135469074.0,110162197.0,8.2677,8.319,8.5186,8.5943,8.8799,8.921,1
142584326,150663168.0,135469074.0,110162197.0,283877472.0,8.319,8.5186,8.5943,8.8799,8.921,8.7209,0
150663168,135469074.0,110162197.0,283877472.0,248452151.0,8.5186,8.5943,8.8799,8.921,8.7209,8.6853,0
135469074,110162197.0,283877472.0,248452151.0,165644525.0,8.5943,8.8799,8.921,8.7209,8.6853,9.1704,1
110162197,283877472.0,248452151.0,165644525.0,226435371.0,8.8799,8.921,8.7209,8.6853,9.1704,9.3004,1
283877472,248452151.0,165644525.0,226435371.0,249726299.0,8.921,8.7209,8.6853,9.1704,9.3004,9.1977,0
248452151,165644525.0,226435371.0,249726299.0,161051681.0,8.7209,8.6853,9.1704,9.3004,9.1977,9.4849,1
165644525,226435371.0,249726299.0,161051681.0,238354819.0,8.6853,9.1704,9.3004,9.1977,9.4849,9.4719,0
226435371,249726299.0,161051681.0,238354819.0,188686785.0,9.1704,9.3004,9.1977,9.4849,9.4719,9.4889,1
