,Volume (t-5),Volume (t-4),Volume (t-3),Volume (t-2),Volume (t-1),Close (t-5),Close (t-4),Close (t-3),Close (t-2),Close (t-1),Close (t),movement
140,16329340,11620560.0,9635580.0,12431380.0,6765160.0,256.2182220458984,254.22221984863282,256.20420227050784,263.65965576171874,267.112109375,273.0590576171875,1
141,11620560,9635580.0,12431380.0,6765160.0,7821640.0,254.22221984863282,256.20420227050784,263.65965576171874,267.112109375,273.0590576171875,272.89288940429685,0
142,9635580,12431380.0,6765160.0,7821640.0,18344640.0,256.20420227050784,263.65965576171874,267.112109375,273.0590576171875,272.89288940429685,255.8718719482422,0
143,12431380,6765160.0,7821640.0,18344640.0,11934520.0,263.65965576171874,267.112109375,273.0590576171875,272.89288940429685,255.8718719482422,255.56156005859376,0
144,6765160,7821640.0,18344640.0,11934520.0,7589580.0,267.112109375,273.0590576171875,272.89288940429685,255.8718719482422,255.56156005859376,258.4864929199219,1
145,7821640,18344640.0,11934520.0,7589580.0,9073380.0,273.0590576171875,272.89288940429685,255.8718719482422,255.56156005859376,258.4864929199219,251.57256774902345,0
146,18344640,11934520.0,7589580.0,9073380.0,10528420.0,272.89288940429685,255.8718719482422,255.56156005859376,258.4864929199219,251.57256774902345,254.70169982910156,1
147,11934520,7589580.0,9073380.0,10528420.0,6037900.0,255.8718719482422,255.56156005859376,258.4864929199219,251.57256774902345,254.70169982910156,256.1751770019531,1
148,7589580,9073380.0,10528420.0,6037900.0,5505480.0,255.56156005859376,258.4864929199219,251.57256774902345,254.70169982910156,256.1751770019531,261.2912902832031,1
149,9073380,10528420.0,6037900.0,5505480.0,7001700.0,258.4864929199219,251.57256774902345,254.70169982910156,256.1751770019531,261.2912902832031,262.5435424804688,1
150,10528420,6037900.0,5505480.0,7001700.0,5012180.0,251.57256774902345,254.70169982910156,256.1751770019531,261.2912902832031,262.5435424804688,276.5835754394531,1
151,6037900,5505480.0,7001700.0,5012180.0,11419040.0,254.70169982910156,256.1751770019531,261.2912902832031,262.5435424804688,276.5835754394531,285.7337280273438,1
152,5505480,7001700.0,5012180.0,11419040.0,6187280.0,256.1751770019531,261.2912902832031,262.5435424804688,276.5835754394531,285.7337280273438,295.4064086914062,1
153,7001700,5012180.0,11419040.0,6187280.0,9602500.0,261.2912902832031,262.5435424804688,276.5835754394531,285.7337280273438,295.4064086914062,312.3193115234375,1
154,5012180,11419040.0,6187280.0,9602500.0,15872040.0,262.5435424804688,276.5835754394531,285.7337280273438,295.4064086914062,312.3193115234375,318.7747802734375,1
155,11419040,6187280.0,9602500.0,15872040.0,18700600.0,276.5835754394531,285.7337280273438,295.4064086914062,312.3193115234375,318.7747802734375,337.7307373046875,1
156,6187280,9602500.0,15872040.0,18700600.0,10554820.0,285.7337280273438,295.4064086914062,312.3193115234375,318.7747802734375,337.7307373046875,354.54254760742185,1
157,9602500,15872040.0,18700600.0,10554820.0,13997860.0,295.4064086914062,312.3193115234375,318.7747802734375,337.7307373046875,354.54254760742185,346.80780639648435,0
158,15872040,18700600.0,10554820.0,13997860.0,21912980.0,312.3193115234375,318.7747802734375,337.7307373046875,354.54254760742185,346.80780639648435,319.45545654296876,0
159,18700600,10554820.0,13997860.0,21912980.0,15215940.0,318.7747802734375,337.7307373046875,354.54254760742185,346.80780639648435,319.45545654296876,332.865869140625,1
160,10554820,13997860.0,21912980.0,15215940.0,14100800.0,337.7307373046875,354.54254760742185,346.80780639648435,319.45545654296876,332.865869140625,345.14013671875,1
161,13997860,21912980.0,15215940.0,14100800.0,12218480.0,354.54254760742185,346.80780639648435,319.45545654296876,332.865869140625,345.14013671875,354.9809814453125,1
162,21912980,15215940.0,14100800.0,12218480.0,9177140.0,346.80780639648435,319.45545654296876,332.865869140625,345.14013671875,354.9809814453125,342.9369384765625,0
