Volume (t-5),Volume (t-4),Volume (t-3),Volume (t-2),Volume (t-1),Close (t-5),Close (t-4),Close (t-3),Close (t-2),Close (t-1),Close (t),movement
11180160,19774080.0,10892160.0,26248320.0,19733760.0,0.1046006932854652,0.1036458313465118,0.1,0.102604167163372,0.1006944447755813,0.1031249985098838,1
19774080,10892160.0,26248320.0,19733760.0,5270400.0,0.1036458313465118,0.1,0.102604167163372,0.1006944447755813,0.1031249985098838,0.1000868067145347,0
10892160,26248320.0,19733760.0,5270400.0,4728960.0,0.1,0.102604167163372,0.1006944447755813,0.1031249985098838,0.1000868067145347,0.1013020828366279,1
26248320,19733760.0,5270400.0,4728960.0,42998400.0,0.102604167163372,0.1006944447755813,0.1031249985098838,0.1000868067145347,0.1013020828366279,0.1152777791023254,1
19733760,5270400.0,4728960.0,42998400.0,65784960.0,0.1006944447755813,0.1031249985098838,0.1000868067145347,0.1013020828366279,0.1152777791023254,0.125,1
5270400,4728960.0,42998400.0,65784960.0,73152000.0,0.1031249985098838,0.1000868067145347,0.1013020828366279,0.1152777791023254,0.125,0.1328993052244186,1
4728960,42998400.0,65784960.0,73152000.0,98939520.0,0.1000868067145347,0.1013020828366279,0.1152777791023254,0.125,0.1328993052244186,0.1368055522441864,1
42998400,65784960.0,73152000.0,98939520.0,51586560.0,0.1013020828366279,0.1152777791023254,0.125,0.1328993052244186,0.1368055522441864,0.1510416686534881,1
65784960,73152000.0,98939520.0,51586560.0,40515840.0,0.1152777791023254,0.125,0.1328993052244186,0.1368055522441864,0.1510416686534881,0.1462673604488372,0
73152000,98939520.0,51586560.0,40515840.0,33413760.0,0.125,0.1328993052244186,0.1368055522441864,0.1510416686534881,0.1462673604488372,0.1635416656732559,1
98939520,51586560.0,40515840.0,33413760.0,101520000.0,0.1328993052244186,0.1368055522441864,0.1510416686534881,0.1462673604488372,0.1635416656732559,0.1712673604488372,1
51586560,40515840.0,33413760.0,101520000.0,36869760.0,0.1368055522441864,0.1510416686534881,0.1462673604488372,0.1635416656732559,0.1712673604488372,0.1691840291023254,0
40515840,33413760.0,101520000.0,36869760.0,43274880.0,0.1510416686534881,0.1462673604488372,0.1635416656732559,0.1712673604488372,0.1691840291023254,0.1637152791023254,0
33413760,101520000.0,36869760.0,43274880.0,37670400.0,0.1462673604488372,0.1635416656732559,0.1712673604488372,0.1691840291023254,0.1637152791023254,0.169270834326744,1
101520000,36869760.0,43274880.0,37670400.0,23679360.0,0.1635416656732559,0.1712673604488372,0.1691840291023254,0.1637152791023254,0.169270834326744,0.1668402761220932,0
36869760,43274880.0,37670400.0,23679360.0,21363840.0,0.1712673604488372,0.1691840291023254,0.1637152791023254,0.169270834326744,0.1668402761220932,0.1871527820825576,1
43274880,37670400.0,23679360.0,21363840.0,54944640.0,0.1691840291023254,0.1637152791023254,0.169270834326744,0.1668402761220932,0.1871527820825576,0.2130208313465118,1
37670400,23679360.0,21363840.0,54944640.0,91405440.0,0.1637152791023254,0.169270834326744,0.1668402761220932,0.1871527820825576,0.2130208313465118,0.2352430552244186,1
23679360,21363840.0,54944640.0,91405440.0,145284480.0,0.169270834326744,0.1668402761220932,0.1871527820825576,0.2130208313465118,0.2352430552244186,0.2457465291023254,1
21363840,54944640.0,91405440.0,145284480.0,98156160.0,0.1668402761220932,0.1871527820825576,0.2130208313465118,0.2352430552244186,0.2457465291023254,0.2480034708976745,1
54944640,91405440.0,145284480.0,98156160.0,45250560.0,0.1871527820825576,0.2130208313465118,0.2352430552244186,0.2457465291023254,0.2480034708976745,0.2508680582046508,1
91405440,145284480.0,98156160.0,45250560.0,101710080.0,0.2130208313465118,0.2352430552244186,0.2457465291023254,0.2480034708976745,0.2508680582046508,0.2480902761220932,0
145284480,98156160.0,45250560.0,101710080.0,146177280.0,0.2352430552244186,0.2457465291023254,0.2480034708976745,0.2508680582046508,0.2480902761220932,0.2630208313465118,1
98156160,45250560.0,101710080.0,146177280.0,89619840.0,0.2457465291023254,0.2480034708976745,0.2508680582046508,0.2480902761220932,0.2630208313465118,0.2796874940395355,1
45250560,101710080.0,146177280.0,89619840.0,81861120.0,0.2480034708976745,0.2508680582046508,0.2480902761220932,0.2630208313465118,0.2796874940395355,0.2921006977558136,1
101710080,146177280.0,89619840.0,81861120.0,76579200.0,0.2508680582046508,0.2480902761220932,0.2630208313465118,0.2796874940395355,0.2921006977558136,0.3094618082046508,1
146177280,89619840.0,81861120.0,76579200.0,68486400.0,0.2480902761220932,0.2630208313465118,0.2796874940395355,0.2921006977558136,0.3094618082046508,0.31796875,1
89619840,81861120.0,76579200.0,68486400.0,88767360.0,0.2630208313465118,0.2796874940395355,0.2921006977558136,0.3094618082046508,0.31796875,0.3345486044883728,1
81861120,76579200.0,68486400.0,88767360.0,159857280.0,0.2796874940395355,0.2921006977558136,0.3094618082046508,0.31796875,0.3345486044883728,0.3290798604488373,0
76579200,68486400.0,88767360.0,159857280.0,69027840.0,0.2921006977558136,0.3094618082046508,0.31796875,0.3345486044883728,0.3290798604488373,0.3343750059604645,1
68486400,88767360.0,159857280.0,69027840.0,116985600.0,0.3094618082046508,0.31796875,0.3345486044883728,0.3290798604488373,0.3343750059604645,0.3480902791023254,1
88767360,159857280.0,69027840.0,116985600.0,68273280.0,0.31796875,0.3345486044883728,0.3290798604488373,0.3343750059604645,0.3480902791023254,0.3715277791023254,1
159857280,69027840.0,116985600.0,68273280.0,71314560.0,0.3345486044883728,0.3290798604488373,0.3343750059604645,0.3480902791023254,0.3715277791023254,0.4163194477558136,1
69027840,116985600.0,68273280.0,71314560.0,173819520.0,0.3290798604488373,0.3343750059604645,0.3480902791023254,0.3715277791023254,0.4163194477558136,0.4098958313465118,0
116985600,68273280.0,71314560.0,173819520.0,93720960.0,0.3343750059604645,0.3480902791023254,0.3715277791023254,0.4163194477558136,0.4098958313465118,0.3807291746139526,0
68273280,71314560.0,173819520.0,93720960.0,96387840.0,0.3480902791023254,0.3715277791023254,0.4163194477558136,0.4098958313465118,0.3807291746139526,0.3960069417953491,1
71314560,173819520.0,93720960.0,96387840.0,58510080.0,0.3715277791023254,0.4163194477558136,0.4098958313465118,0.3807291746139526,0.3960069417953491,0.3777777791023254,0
173819520,93720960.0,96387840.0,58510080.0,78664320.0,0.4163194477558136,0.4098958313465118,0.3807291746139526,0.3960069417953491,0.3777777791023254,0.3458333373069763,0
93720960,96387840.0,58510080.0,78664320.0,146937600.0,0.4098958313465118,0.3807291746139526,0.3960069417953491,0.3777777791023254,0.3458333373069763,0.3615451395511627,1
96387840,58510080.0,78664320.0,146937600.0,73578240.0,0.3807291746139526,0.3960069417953491,0.3777777791023254,0.3458333373069763,0.3615451395511627,0.3597222208976746,0
58510080,78664320.0,146937600.0,73578240.0,30378240.0,0.3960069417953491,0.3777777791023254,0.3458333373069763,0.3615451395511627,0.3597222208976746,0.3310763835906982,0
78664320,146937600.0,73578240.0,30378240.0,121121280.0,0.3777777791023254,0.3458333373069763,0.3615451395511627,0.3597222208976746,0.3310763835906982,0.3510416626930236,1
146937600,73578240.0,30378240.0,121121280.0,89343360.0,0.3458333373069763,0.3615451395511627,0.3597222208976746,0.3310763835906982,0.3510416626930236,0.3463541567325592,0
73578240,30378240.0,121121280.0,89343360.0,66337920.0,0.3615451395511627,0.3597222208976746,0.3310763835906982,0.3510416626930236,0.3463541567325592,0.3430555522441864,0
30378240,121121280.0,89343360.0,66337920.0,44190720.0,0.3597222208976746,0.3310763835906982,0.3510416626930236,0.3463541567325592,0.3430555522441864,0.3317708373069763,0
121121280,89343360.0,66337920.0,44190720.0,160358400.0,0.3310763835906982,0.3510416626930236,0.3463541567325592,0.3430555522441864,0.3317708373069763,0.3552083313465118,1
89343360,66337920.0,44190720.0,160358400.0,83802240.0,0.3510416626930236,0.3463541567325592,0.3430555522441864,0.3317708373069763,0.3552083313465118,0.359722226858139,1
66337920,44190720.0,160358400.0,83802240.0,52479360.0,0.3463541567325592,0.3430555522441864,0.3317708373069763,0.3552083313465118,0.359722226858139,0.3921875,1
44190720,160358400.0,83802240.0,52479360.0,107844480.0,0.3430555522441864,0.3317708373069763,0.3552083313465118,0.359722226858139,0.3921875,0.4046874940395355,1
160358400,83802240.0,52479360.0,107844480.0,88462080.0,0.3317708373069763,0.3552083313465118,0.359722226858139,0.3921875,0.4046874940395355,0.3937500059604645,0
83802240,52479360.0,107844480.0,88462080.0,60923520.0,0.3552083313465118,0.359722226858139,0.3921875,0.4046874940395355,0.3937500059604645,0.4061631977558136,1
52479360,107844480.0,88462080.0,60923520.0,58464000.0,0.359722226858139,0.3921875,0.4046874940395355,0.3937500059604645,0.4061631977558136,0.4086805582046509,1
107844480,88462080.0,60923520.0,58464000.0,95228800.0,0.3921875,0.4046874940395355,0.3937500059604645,0.4061631977558136,0.4086805582046509,0.4659722208976745,1
88462080,60923520.0,58464000.0,95228800.0,99500160.0,0.4046874940395355,0.3937500059604645,0.4061631977558136,0.4086805582046509,0.4659722208976745,0.5131944417953491,1
60923520,58464000.0,95228800.0,99500160.0,140765440.0,0.3937500059604645,0.4061631977558136,0.4086805582046509,0.4659722208976745,0.5131944417953491,0.4878472328186035,0
58464000,95228800.0,99500160.0,140765440.0,133456000.0,0.4061631977558136,0.4086805582046509,0.4659722208976745,0.5131944417953491,0.4878472328186035,0.3491319417953491,0
95228800,99500160.0,140765440.0,133456000.0,213784960.0,0.4086805582046509,0.4659722208976745,0.5131944417953491,0.4878472328186035,0.3491319417953491,0.3045138895511627,0
99500160,140765440.0,133456000.0,213784960.0,173664000.0,0.4659722208976745,0.5131944417953491,0.4878472328186035,0.3491319417953491,0.3045138895511627,0.3402777791023254,1
140765440,133456000.0,213784960.0,173664000.0,90609280.0,0.5131944417953491,0.4878472328186035,0.3491319417953491,0.3045138895511627,0.3402777791023254,0.3350694477558136,0
133456000,213784960.0,173664000.0,90609280.0,78006400.0,0.4878472328186035,0.3491319417953491,0.3045138895511627,0.3402777791023254,0.3350694477558136,0.328125,0
213784960,173664000.0,90609280.0,78006400.0,75118720.0,0.3491319417953491,0.3045138895511627,0.3402777791023254,0.3350694477558136,0.328125,0.3211805522441864,0
173664000,90609280.0,78006400.0,75118720.0,66300160.0,0.3045138895511627,0.3402777791023254,0.3350694477558136,0.328125,0.3211805522441864,0.2963541626930236,0
90609280,78006400.0,75118720.0,66300160.0,91537280.0,0.3402777791023254,0.3350694477558136,0.328125,0.3211805522441864,0.2963541626930236,0.3333333313465118,1
78006400,75118720.0,66300160.0,91537280.0,105899520.0,0.3350694477558136,0.328125,0.3211805522441864,0.2963541626930236,0.3333333313465118,0.3625,1
75118720,66300160.0,91537280.0,105899520.0,83083520.0,0.328125,0.3211805522441864,0.2963541626930236,0.3333333313465118,0.3625,0.3677083313465118,1
66300160,91537280.0,105899520.0,83083520.0,49066240.0,0.3211805522441864,0.2963541626930236,0.3333333313465118,0.3625,0.3677083313465118,0.390972226858139,1
91537280,105899520.0,83083520.0,49066240.0,103959040.0,0.2963541626930236,0.3333333313465118,0.3625,0.3677083313465118,0.390972226858139,0.3998263835906982,1
105899520,83083520.0,49066240.0,103959040.0,128862080.0,0.3333333313465118,0.3625,0.3677083313465118,0.390972226858139,0.3998263835906982,0.3923611104488372,0
83083520,49066240.0,103959040.0,128862080.0,83807360.0,0.3625,0.3677083313465118,0.390972226858139,0.3998263835906982,0.3923611104488372,0.3817708373069763,0
49066240,103959040.0,128862080.0,83807360.0,83973760.0,0.3677083313465118,0.390972226858139,0.3998263835906982,0.3923611104488372,0.3817708373069763,0.3833333373069763,1
103959040,128862080.0,83807360.0,83973760.0,56260480.0,0.390972226858139,0.3998263835906982,0.3923611104488372,0.3817708373069763,0.3833333373069763,0.3621527791023254,0
128862080,83807360.0,83973760.0,56260480.0,81730560.0,0.3998263835906982,0.3923611104488372,0.3817708373069763,0.3833333373069763,0.3621527791023254,0.3930555582046509,1
83807360,83973760.0,56260480.0,81730560.0,80492800.0,0.3923611104488372,0.3817708373069763,0.3833333373069763,0.3621527791023254,0.3930555582046509,0.4097222208976745,1
83973760,56260480.0,81730560.0,80492800.0,67647360.0,0.3817708373069763,0.3833333373069763,0.3621527791023254,0.3930555582046509,0.4097222208976745,0.4126736104488372,1
56260480,81730560.0,80492800.0,67647360.0,52821120.0,0.3833333373069763,0.3621527791023254,0.3930555582046509,0.4097222208976745,0.4126736104488372,0.4361111164093018,1
81730560,80492800.0,67647360.0,52821120.0,84587520.0,0.3621527791023254,0.3930555582046509,0.4097222208976745,0.4126736104488372,0.4361111164093018,0.4406250119209289,1
80492800,67647360.0,52821120.0,84587520.0,70839040.0,0.3930555582046509,0.4097222208976745,0.4126736104488372,0.4361111164093018,0.4406250119209289,0.4065972208976746,0
67647360,52821120.0,84587520.0,70839040.0,159102720.0,0.4097222208976745,0.4126736104488372,0.4361111164093018,0.4406250119209289,0.4065972208976746,0.3899305582046509,0
52821120,84587520.0,70839040.0,159102720.0,69231360.0,0.4126736104488372,0.4361111164093018,0.4406250119209289,0.4065972208976746,0.3899305582046509,0.3953125059604644,1
84587520,70839040.0,159102720.0,69231360.0,59534720.0,0.4361111164093018,0.4406250119209289,0.4065972208976746,0.3899305582046509,0.3953125059604644,0.3854166686534881,0
70839040,159102720.0,69231360.0,59534720.0,71861120.0,0.4406250119209289,0.4065972208976746,0.3899305582046509,0.3953125059604644,0.3854166686534881,0.379340273141861,0
159102720,69231360.0,59534720.0,71861120.0,57426560.0,0.4065972208976746,0.3899305582046509,0.3953125059604644,0.3854166686534881,0.379340273141861,0.3836805522441864,1
69231360,59534720.0,71861120.0,57426560.0,42194560.0,0.3899305582046509,0.3953125059604644,0.3854166686534881,0.379340273141861,0.3836805522441864,0.3928819477558136,1
59534720,71861120.0,57426560.0,42194560.0,51202560.0,0.3953125059604644,0.3854166686534881,0.379340273141861,0.3836805522441864,0.3928819477558136,0.3927083373069763,0
71861120,57426560.0,42194560.0,51202560.0,37085440.0,0.3854166686534881,0.379340273141861,0.3836805522441864,0.3928819477558136,0.3927083373069763,0.3975694477558136,1
57426560,42194560.0,51202560.0,37085440.0,62368000.0,0.379340273141861,0.3836805522441864,0.3928819477558136,0.3927083373069763,0.3975694477558136,0.3876736104488373,0
42194560,51202560.0,37085440.0,62368000.0,47133440.0,0.3836805522441864,0.3928819477558136,0.3927083373069763,0.3975694477558136,0.3876736104488373,0.4118055582046508,1
51202560,37085440.0,62368000.0,47133440.0,63928960.0,0.3928819477558136,0.3927083373069763,0.3975694477558136,0.3876736104488373,0.4118055582046508,0.4296874940395355,1
37085440,62368000.0,47133440.0,63928960.0,58768640.0,0.3927083373069763,0.3975694477558136,0.3876736104488373,0.4118055582046508,0.4296874940395355,0.4392361104488372,1
62368000,47133440.0,63928960.0,58768640.0,51073280.0,0.3975694477558136,0.3876736104488373,0.4118055582046508,0.4296874940395355,0.4392361104488372,0.4531250059604644,1
47133440,63928960.0,58768640.0,51073280.0,52055040.0,0.3876736104488373,0.4118055582046508,0.4296874940395355,0.4392361104488372,0.4531250059604644,0.4668402731418609,1
63928960,58768640.0,51073280.0,52055040.0,40906880.0,0.4118055582046508,0.4296874940395355,0.4392361104488372,0.4531250059604644,0.4668402731418609,0.469965273141861,1
58768640,51073280.0,52055040.0,40906880.0,70732160.0,0.4296874940395355,0.4392361104488372,0.4531250059604644,0.4668402731418609,0.469965273141861,0.4642361164093017,0
51073280,52055040.0,40906880.0,70732160.0,36083200.0,0.4392361104488372,0.4531250059604644,0.4668402731418609,0.469965273141861,0.4642361164093017,0.4239583373069763,0
52055040,40906880.0,70732160.0,36083200.0,118102400.0,0.4531250059604644,0.4668402731418609,0.469965273141861,0.4642361164093017,0.4239583373069763,0.4046875,0
40906880,70732160.0,36083200.0,118102400.0,60554240.0,0.4668402731418609,0.469965273141861,0.4642361164093017,0.4239583373069763,0.4046875,0.3753472208976746,0
70732160,36083200.0,118102400.0,60554240.0,126846080.0,0.469965273141861,0.4642361164093017,0.4239583373069763,0.4046875,0.3753472208976746,0.3576388895511627,0
36083200,118102400.0,60554240.0,126846080.0,85298560.0,0.4642361164093017,0.4239583373069763,0.4046875,0.3753472208976746,0.3576388895511627,0.3515625059604644,0
118102400,60554240.0,126846080.0,85298560.0,71399680.0,0.4239583373069763,0.4046875,0.3753472208976746,0.3576388895511627,0.3515625059604644,0.3569444477558136,1
60554240,126846080.0,85298560.0,71399680.0,51134080.0,0.4046875,0.3753472208976746,0.3576388895511627,0.3515625059604644,0.3569444477558136,0.3529513835906982,0
126846080,85298560.0,71399680.0,51134080.0,81891840.0,0.3753472208976746,0.3576388895511627,0.3515625059604644,0.3569444477558136,0.3529513835906982,0.371875,1
85298560,71399680.0,51134080.0,81891840.0,68681600.0,0.3576388895511627,0.3515625059604644,0.3569444477558136,0.3529513835906982,0.371875,0.3652777731418609,0
71399680,51134080.0,81891840.0,68681600.0,47200000.0,0.3515625059604644,0.3569444477558136,0.3529513835906982,0.371875,0.3652777731418609,0.3689236104488372,1
51134080,81891840.0,68681600.0,47200000.0,41174400.0,0.3569444477558136,0.3529513835906982,0.371875,0.3652777731418609,0.3689236104488372,0.3583333313465118,0
81891840,68681600.0,47200000.0,41174400.0,46231680.0,0.3529513835906982,0.371875,0.3652777731418609,0.3689236104488372,0.3583333313465118,0.3463541626930236,0
68681600,47200000.0,41174400.0,46231680.0,110303360.0,0.371875,0.3652777731418609,0.3689236104488372,0.3583333313465118,0.3463541626930236,0.3618055582046509,1
47200000,41174400.0,46231680.0,110303360.0,56561920.0,0.3652777731418609,0.3689236104488372,0.3583333313465118,0.3463541626930236,0.3618055582046509,0.359375,0
41174400,46231680.0,110303360.0,56561920.0,71630720.0,0.3689236104488372,0.3583333313465118,0.3463541626930236,0.3618055582046509,0.359375,0.3388888895511627,0
46231680,110303360.0,56561920.0,71630720.0,95448320.0,0.3583333313465118,0.3463541626930236,0.3618055582046509,0.359375,0.3388888895511627,0.3317708313465118,0
110303360,56561920.0,71630720.0,95448320.0,92268800.0,0.3463541626930236,0.3618055582046509,0.359375,0.3388888895511627,0.3317708313465118,0.3310763895511627,0
56561920,71630720.0,95448320.0,92268800.0,92193920.0,0.3618055582046509,0.359375,0.3388888895511627,0.3317708313465118,0.3310763895511627,0.3215277791023254,0
71630720,95448320.0,92268800.0,92193920.0,46850560.0,0.359375,0.3388888895511627,0.3317708313465118,0.3310763895511627,0.3215277791023254,0.3293402791023254,1
95448320,92268800.0,92193920.0,46850560.0,41854080.0,0.3388888895511627,0.3317708313465118,0.3310763895511627,0.3215277791023254,0.3293402791023254,0.3434027791023254,1
92268800,92193920.0,46850560.0,41854080.0,55413120.0,0.3317708313465118,0.3310763895511627,0.3215277791023254,0.3293402791023254,0.3434027791023254,0.3354166686534882,0
92193920,46850560.0,41854080.0,55413120.0,30313600.0,0.3310763895511627,0.3215277791023254,0.3293402791023254,0.3434027791023254,0.3354166686534882,0.3555555522441864,1
46850560,41854080.0,55413120.0,30313600.0,69709440.0,0.3215277791023254,0.3293402791023254,0.3434027791023254,0.3354166686534882,0.3555555522441864,0.3645833253860474,1
41854080,55413120.0,30313600.0,69709440.0,34250880.0,0.3293402791023254,0.3434027791023254,0.3354166686534882,0.3555555522441864,0.3645833253860474,0.3704861104488373,1
55413120,30313600.0,69709440.0,34250880.0,51605120.0,0.3434027791023254,0.3354166686534882,0.3555555522441864,0.3645833253860474,0.3704861104488373,0.3654513895511627,0
30313600,69709440.0,34250880.0,51605120.0,44023040.0,0.3354166686534882,0.3555555522441864,0.3645833253860474,0.3704861104488373,0.3654513895511627,0.3661458373069763,1
69709440,34250880.0,51605120.0,44023040.0,60585600.0,0.3555555522441864,0.3645833253860474,0.3704861104488373,0.3654513895511627,0.3661458373069763,0.3803819417953491,1
34250880,51605120.0,44023040.0,60585600.0,93780480.0,0.3645833253860474,0.3704861104488373,0.3654513895511627,0.3661458373069763,0.3803819417953491,0.4184027791023254,1
51605120,44023040.0,60585600.0,93780480.0,123047680.0,0.3704861104488373,0.3654513895511627,0.3661458373069763,0.3803819417953491,0.4184027791023254,0.4326388895511627,1
44023040,60585600.0,93780480.0,123047680.0,136511360.0,0.3654513895511627,0.3661458373069763,0.3803819417953491,0.4184027791023254,0.4326388895511627,0.4298611164093017,0
60585600,93780480.0,123047680.0,136511360.0,53944960.0,0.3661458373069763,0.3803819417953491,0.4184027791023254,0.4326388895511627,0.4298611164093017,0.4144097208976746,0
93780480,123047680.0,136511360.0,53944960.0,71941120.0,0.3803819417953491,0.4184027791023254,0.4326388895511627,0.4298611164093017,0.4144097208976746,0.412847226858139,0
123047680,136511360.0,53944960.0,71941120.0,213292160.0,0.4184027791023254,0.4326388895511627,0.4298611164093017,0.4144097208976746,0.412847226858139,0.3631944477558136,0
136511360,53944960.0,71941120.0,213292160.0,113548800.0,0.4326388895511627,0.4298611164093017,0.4144097208976746,0.412847226858139,0.3631944477558136,0.3394097208976745,0
53944960,71941120.0,213292160.0,113548800.0,183363200.0,0.4298611164093017,0.4144097208976746,0.412847226858139,0.3631944477558136,0.3394097208976745,0.3447916686534881,1
71941120,213292160.0,113548800.0,183363200.0,86238080.0,0.4144097208976746,0.412847226858139,0.3631944477558136,0.3394097208976745,0.3447916686534881,0.3477430522441864,1
213292160,113548800.0,183363200.0,86238080.0,31239040.0,0.412847226858139,0.3631944477558136,0.3394097208976745,0.3447916686534881,0.3477430522441864,0.3519097328186035,1
113548800,183363200.0,86238080.0,31239040.0,41908480.0,0.3631944477558136,0.3394097208976745,0.3447916686534881,0.3477430522441864,0.3519097328186035,0.3598958313465118,1
183363200,86238080.0,31239040.0,41908480.0,89089280.0,0.3394097208976745,0.3447916686534881,0.3477430522441864,0.3519097328186035,0.3598958313465118,0.3821180582046509,1
86238080,31239040.0,41908480.0,89089280.0,59144960.0,0.3447916686534881,0.3477430522441864,0.3519097328186035,0.3598958313465118,0.3821180582046509,0.3795138955116272,0
31239040,41908480.0,89089280.0,59144960.0,40267520.0,0.3477430522441864,0.3519097328186035,0.3598958313465118,0.3821180582046509,0.3795138955116272,0.3652777791023254,0
41908480,89089280.0,59144960.0,40267520.0,47118720.0,0.3519097328186035,0.3598958313465118,0.3821180582046509,0.3795138955116272,0.3652777791023254,0.3842013895511627,1
89089280,59144960.0,40267520.0,47118720.0,70694400.0,0.3598958313465118,0.3821180582046509,0.3795138955116272,0.3652777791023254,0.3842013895511627,0.4026041686534881,1
59144960,40267520.0,47118720.0,70694400.0,71264640.0,0.3821180582046509,0.3795138955116272,0.3652777791023254,0.3842013895511627,0.4026041686534881,0.4109374940395355,1
40267520,47118720.0,70694400.0,71264640.0,55879680.0,0.3795138955116272,0.3652777791023254,0.3842013895511627,0.4026041686534881,0.4109374940395355,0.4069444417953491,0
47118720,70694400.0,71264640.0,55879680.0,48699520.0,0.3652777791023254,0.3842013895511627,0.4026041686534881,0.4109374940395355,0.4069444417953491,0.4034722149372101,0
70694400,71264640.0,55879680.0,48699520.0,45560320.0,0.3842013895511627,0.4026041686534881,0.4109374940395355,0.4069444417953491,0.4034722149372101,0.3864583253860473,0
71264640,55879680.0,48699520.0,45560320.0,47377920.0,0.4026041686534881,0.4109374940395355,0.4069444417953491,0.4034722149372101,0.3864583253860473,0.3732638895511627,0
55879680,48699520.0,45560320.0,47377920.0,46865280.0,0.4109374940395355,0.4069444417953491,0.4034722149372101,0.3864583253860473,0.3732638895511627,0.3729166686534881,0
48699520,45560320.0,47377920.0,46865280.0,48942080.0,0.4069444417953491,0.4034722149372101,0.3864583253860473,0.3732638895511627,0.3729166686534881,0.3713541686534881,0
45560320,47377920.0,46865280.0,48942080.0,39815680.0,0.4034722149372101,0.3864583253860473,0.3732638895511627,0.3729166686534881,0.3713541686534881,0.3744791686534882,1
47377920,46865280.0,48942080.0,39815680.0,49664640.0,0.3864583253860473,0.3732638895511627,0.3729166686534881,0.3713541686534881,0.3744791686534882,0.3722222208976745,0
46865280,48942080.0,39815680.0,49664640.0,112561280.0,0.3732638895511627,0.3729166686534881,0.3713541686534881,0.3744791686534882,0.3722222208976745,0.3822916686534882,1
