,Volume (t-10),Volume (t-9),Volume (t-8),Volume (t-7),Volume (t-6),Volume (t-5),Volume (t-4),Volume (t-3),Volume (t-2),Volume (t-1),Close (t-10),Close (t-9),Close (t-8),Close (t-7),Close (t-6),Close (t-5),Close (t-4),Close (t-3),Close (t-2),Close (t-1),Close (t),movement
281,41687420.0,44670680.0,54013440.0,58990960.0,53809860.0,46861000.0,69908980.0,55035820.0,45768020.0,46334340.0,25.655999755859376,25.818000411987306,26.395999908447266,27.002000045776366,28.313999938964844,28.388000106811525,29.317999649047852,28.31599998474121,28.945999908447266,28.876000213623048,29.15,1
282,44670680.0,54013440.0,58990960.0,53809860.0,46861000.0,69908980.0,55035820.0,45768020.0,46334340.0,44790460.0,25.818000411987306,26.395999908447266,27.002000045776366,28.313999938964844,28.388000106811525,29.317999649047852,28.31599998474121,28.945999908447266,28.876000213623048,29.15,27.27400016784668,0
283,54013440.0,58990960.0,53809860.0,46861000.0,69908980.0,55035820.0,45768020.0,46334340.0,44790460.0,97767880.0,26.395999908447266,27.002000045776366,28.313999938964844,28.388000106811525,29.317999649047852,28.31599998474121,28.945999908447266,28.876000213623048,29.15,27.27400016784668,26.222000122070312,0
284,58990960.0,53809860.0,46861000.0,69908980.0,55035820.0,45768020.0,46334340.0,44790460.0,97767880.0,74333180.0,27.002000045776366,28.313999938964844,28.388000106811525,29.317999649047852,28.31599998474121,28.945999908447266,28.876000213623048,29.15,27.27400016784668,26.222000122070312,26.021999740600585,0
285,53809860.0,46861000.0,69908980.0,55035820.0,45768020.0,46334340.0,44790460.0,97767880.0,74333180.0,64291800.0,28.313999938964844,28.388000106811525,29.317999649047852,28.31599998474121,28.945999908447266,28.876000213623048,29.15,27.27400016784668,26.222000122070312,26.021999740600585,25.368000030517578,0
286,46861000.0,69908980.0,55035820.0,45768020.0,46334340.0,44790460.0,97767880.0,74333180.0,64291800.0,90343540.0,28.388000106811525,29.317999649047852,28.31599998474121,28.945999908447266,28.876000213623048,29.15,27.27400016784668,26.222000122070312,26.021999740600585,25.368000030517578,25.358000183105467,0
287,69908980.0,55035820.0,45768020.0,46334340.0,44790460.0,97767880.0,74333180.0,64291800.0,90343540.0,86488920.0,29.317999649047852,28.31599998474121,28.945999908447266,28.876000213623048,29.15,27.27400016784668,26.222000122070312,26.021999740600585,25.368000030517578,25.358000183105467,25.81599998474121,1
288,55035820.0,45768020.0,46334340.0,44790460.0,97767880.0,74333180.0,64291800.0,90343540.0,86488920.0,80152580.0,28.31599998474121,28.945999908447266,28.876000213623048,29.15,27.27400016784668,26.222000122070312,26.021999740600585,25.368000030517578,25.358000183105467,25.81599998474121,26.35999984741211,1
289,45768020.0,46334340.0,44790460.0,97767880.0,74333180.0,64291800.0,90343540.0,86488920.0,80152580.0,90564940.0,28.945999908447266,28.876000213623048,29.15,27.27400016784668,26.222000122070312,26.021999740600585,25.368000030517578,25.358000183105467,25.81599998474121,26.35999984741211,26.977999877929687,1
290,46334340.0,44790460.0,97767880.0,74333180.0,64291800.0,90343540.0,86488920.0,80152580.0,90564940.0,69376560.0,28.876000213623048,29.15,27.27400016784668,26.222000122070312,26.021999740600585,25.368000030517578,25.358000183105467,25.81599998474121,26.35999984741211,26.977999877929687,27.188000106811522,1
291,44790460.0,97767880.0,74333180.0,64291800.0,90343540.0,86488920.0,80152580.0,90564940.0,69376560.0,38472260.0,29.15,27.27400016784668,26.222000122070312,26.021999740600585,25.368000030517578,25.358000183105467,25.81599998474121,26.35999984741211,26.977999877929687,27.188000106811522,27.588000106811524,1
292,97767880.0,74333180.0,64291800.0,90343540.0,86488920.0,80152580.0,90564940.0,69376560.0,38472260.0,45770720.0,27.27400016784668,26.222000122070312,26.021999740600585,25.368000030517578,25.358000183105467,25.81599998474121,26.35999984741211,26.977999877929687,27.188000106811522,27.588000106811524,27.96799964904785,1
293,74333180.0,64291800.0,90343540.0,86488920.0,80152580.0,90564940.0,69376560.0,38472260.0,45770720.0,56596980.0,26.222000122070312,26.021999740600585,25.368000030517578,25.358000183105467,25.81599998474121,26.35999984741211,26.977999877929687,27.188000106811522,27.588000106811524,27.96799964904785,27.716000366210938,0
294,64291800.0,90343540.0,86488920.0,80152580.0,90564940.0,69376560.0,38472260.0,45770720.0,56596980.0,56203780.0,26.021999740600585,25.368000030517578,25.358000183105467,25.81599998474121,26.35999984741211,26.977999877929687,27.188000106811522,27.588000106811524,27.96799964904785,27.716000366210938,28.367999649047853,1
295,90343540.0,86488920.0,80152580.0,90564940.0,69376560.0,38472260.0,45770720.0,56596980.0,56203780.0,76150140.0,25.368000030517578,25.358000183105467,25.81599998474121,26.35999984741211,26.977999877929687,27.188000106811522,27.588000106811524,27.96799964904785,27.716000366210938,28.367999649047853,27.591999816894532,0
296,86488920.0,80152580.0,90564940.0,69376560.0,38472260.0,45770720.0,56596980.0,56203780.0,76150140.0,57299740.0,25.358000183105467,25.81599998474121,26.35999984741211,26.977999877929687,27.188000106811522,27.588000106811524,27.96799964904785,27.716000366210938,28.367999649047853,27.591999816894532,26.993999862670897,0
297,80152580.0,90564940.0,69376560.0,38472260.0,45770720.0,56596980.0,56203780.0,76150140.0,57299740.0,49856840.0,25.81599998474121,26.35999984741211,26.977999877929687,27.188000106811522,27.588000106811524,27.96799964904785,27.716000366210938,28.367999649047853,27.591999816894532,26.993999862670897,26.89000015258789,0
298,90564940.0,69376560.0,38472260.0,45770720.0,56596980.0,56203780.0,76150140.0,57299740.0,49856840.0,51481020.0,26.35999984741211,26.977999877929687,27.188000106811522,27.588000106811524,27.96799964904785,27.716000366210938,28.367999649047853,27.591999816894532,26.993999862670897,26.89000015258789,26.6439998626709,0
299,69376560.0,38472260.0,45770720.0,56596980.0,56203780.0,76150140.0,57299740.0,49856840.0,51481020.0,57924300.0,26.977999877929687,27.188000106811522,27.588000106811524,27.96799964904785,27.716000366210938,28.367999649047853,27.591999816894532,26.993999862670897,26.89000015258789,26.6439998626709,26.49800033569336,0
300,38472260.0,45770720.0,56596980.0,56203780.0,76150140.0,57299740.0,49856840.0,51481020.0,57924300.0,59622240.0,27.188000106811522,27.588000106811524,27.96799964904785,27.716000366210938,28.367999649047853,27.591999816894532,26.993999862670897,26.89000015258789,26.6439998626709,26.49800033569336,25.928000259399415,0
301,45770720.0,56596980.0,56203780.0,76150140.0,57299740.0,49856840.0,51481020.0,57924300.0,59622240.0,65901660.0,27.588000106811524,27.96799964904785,27.716000366210938,28.367999649047853,27.591999816894532,26.993999862670897,26.89000015258789,26.6439998626709,26.49800033569336,25.928000259399415,25.187999725341797,0
302,56596980.0,56203780.0,76150140.0,57299740.0,49856840.0,51481020.0,57924300.0,59622240.0,65901660.0,69040780.0,27.96799964904785,27.716000366210938,28.367999649047853,27.591999816894532,26.993999862670897,26.89000015258789,26.6439998626709,26.49800033569336,25.928000259399415,25.187999725341797,24.515999603271485,0
303,56203780.0,76150140.0,57299740.0,49856840.0,51481020.0,57924300.0,59622240.0,65901660.0,69040780.0,105279760.0,27.716000366210938,28.367999649047853,27.591999816894532,26.993999862670897,26.89000015258789,26.6439998626709,26.49800033569336,25.928000259399415,25.187999725341797,24.515999603271485,25.132000350952147,1
304,76150140.0,57299740.0,49856840.0,51481020.0,57924300.0,59622240.0,65901660.0,69040780.0,105279760.0,65737600.0,28.367999649047853,27.591999816894532,26.993999862670897,26.89000015258789,26.6439998626709,26.49800033569336,25.928000259399415,25.187999725341797,24.515999603271485,25.132000350952147,25.654000091552735,1
305,57299740.0,49856840.0,51481020.0,57924300.0,59622240.0,65901660.0,69040780.0,105279760.0,65737600.0,66631380.0,27.591999816894532,26.993999862670897,26.89000015258789,26.6439998626709,26.49800033569336,25.928000259399415,25.187999725341797,24.515999603271485,25.132000350952147,25.654000091552735,25.454000091552736,0
306,49856840.0,51481020.0,57924300.0,59622240.0,65901660.0,69040780.0,105279760.0,65737600.0,66631380.0,55177880.0,26.993999862670897,26.89000015258789,26.6439998626709,26.49800033569336,25.928000259399415,25.187999725341797,24.515999603271485,25.132000350952147,25.654000091552735,25.454000091552736,25.484000396728515,1
307,51481020.0,57924300.0,59622240.0,65901660.0,69040780.0,105279760.0,65737600.0,66631380.0,55177880.0,60944600.0,26.89000015258789,26.6439998626709,26.49800033569336,25.928000259399415,25.187999725341797,24.515999603271485,25.132000350952147,25.654000091552735,25.454000091552736,25.484000396728515,27.00799980163574,1
308,57924300.0,59622240.0,65901660.0,69040780.0,105279760.0,65737600.0,66631380.0,55177880.0,60944600.0,115801260.0,26.6439998626709,26.49800033569336,25.928000259399415,25.187999725341797,24.515999603271485,25.132000350952147,25.654000091552735,25.454000091552736,25.484000396728515,27.00799980163574,26.245999908447267,0
309,59622240.0,65901660.0,69040780.0,105279760.0,65737600.0,66631380.0,55177880.0,60944600.0,115801260.0,60424080.0,26.49800033569336,25.928000259399415,25.187999725341797,24.515999603271485,25.132000350952147,25.654000091552735,25.454000091552736,25.484000396728515,27.00799980163574,26.245999908447267,25.93800048828125,0
310,65901660.0,69040780.0,105279760.0,65737600.0,66631380.0,55177880.0,60944600.0,115801260.0,60424080.0,63767180.0,25.928000259399415,25.187999725341797,24.515999603271485,25.132000350952147,25.654000091552735,25.454000091552736,25.484000396728515,27.00799980163574,26.245999908447267,25.93800048828125,25.716000366210938,0
311,69040780.0,105279760.0,65737600.0,66631380.0,55177880.0,60944600.0,115801260.0,60424080.0,63767180.0,53845240.0,25.187999725341797,24.515999603271485,25.132000350952147,25.654000091552735,25.454000091552736,25.484000396728515,27.00799980163574,26.245999908447267,25.93800048828125,25.716000366210938,26.01599998474121,1
312,105279760.0,65737600.0,66631380.0,55177880.0,60944600.0,115801260.0,60424080.0,63767180.0,53845240.0,56010720.0,24.515999603271485,25.132000350952147,25.654000091552735,25.454000091552736,25.484000396728515,27.00799980163574,26.245999908447267,25.93800048828125,25.716000366210938,26.01599998474121,26.061999893188478,1
313,65737600.0,66631380.0,55177880.0,60944600.0,115801260.0,60424080.0,63767180.0,53845240.0,56010720.0,46906180.0,25.132000350952147,25.654000091552735,25.454000091552736,25.484000396728515,27.00799980163574,26.245999908447267,25.93800048828125,25.716000366210938,26.01599998474121,26.061999893188478,26.63400001525879,1
314,66631380.0,55177880.0,60944600.0,115801260.0,60424080.0,63767180.0,53845240.0,56010720.0,46906180.0,57907700.0,25.654000091552735,25.454000091552736,25.484000396728515,27.00799980163574,26.245999908447267,25.93800048828125,25.716000366210938,26.01599998474121,26.061999893188478,26.63400001525879,27.84000015258789,1
315,55177880.0,60944600.0,115801260.0,60424080.0,63767180.0,53845240.0,56010720.0,46906180.0,57907700.0,107628480.0,25.454000091552736,25.484000396728515,27.00799980163574,26.245999908447267,25.93800048828125,25.716000366210938,26.01599998474121,26.061999893188478,26.63400001525879,27.84000015258789,28.36599998474121,1
316,60944600.0,115801260.0,60424080.0,63767180.0,53845240.0,56010720.0,46906180.0,57907700.0,107628480.0,74230960.0,25.484000396728515,27.00799980163574,26.245999908447267,25.93800048828125,25.716000366210938,26.01599998474121,26.061999893188478,26.63400001525879,27.84000015258789,28.36599998474121,28.455999755859374,1
317,115801260.0,60424080.0,63767180.0,53845240.0,56010720.0,46906180.0,57907700.0,107628480.0,74230960.0,64641300.0,27.00799980163574,26.245999908447267,25.93800048828125,25.716000366210938,26.01599998474121,26.061999893188478,26.63400001525879,27.84000015258789,28.36599998474121,28.455999755859374,27.818000030517577,0
318,60424080.0,63767180.0,53845240.0,56010720.0,46906180.0,57907700.0,107628480.0,74230960.0,64641300.0,52932300.0,26.245999908447267,25.93800048828125,25.716000366210938,26.01599998474121,26.061999893188478,26.63400001525879,27.84000015258789,28.36599998474121,28.455999755859374,27.818000030517577,27.95,1
319,63767180.0,53845240.0,56010720.0,46906180.0,57907700.0,107628480.0,74230960.0,64641300.0,52932300.0,70037500.0,25.93800048828125,25.716000366210938,26.01599998474121,26.061999893188478,26.63400001525879,27.84000015258789,28.36599998474121,28.455999755859374,27.818000030517577,27.95,28.59800033569336,1
320,53845240.0,56010720.0,46906180.0,57907700.0,107628480.0,74230960.0,64641300.0,52932300.0,70037500.0,113777480.0,25.716000366210938,26.01599998474121,26.061999893188478,26.63400001525879,27.84000015258789,28.36599998474121,28.455999755859374,27.818000030517577,27.95,28.59800033569336,28.427999877929686,0
321,56010720.0,46906180.0,57907700.0,107628480.0,74230960.0,64641300.0,52932300.0,70037500.0,113777480.0,57735600.0,26.01599998474121,26.061999893188478,26.63400001525879,27.84000015258789,28.36599998474121,28.455999755859374,27.818000030517577,27.95,28.59800033569336,28.427999877929686,27.52599983215332,0
322,46906180.0,57907700.0,107628480.0,74230960.0,64641300.0,52932300.0,70037500.0,113777480.0,57735600.0,57389560.0,26.061999893188478,26.63400001525879,27.84000015258789,28.36599998474121,28.455999755859374,27.818000030517577,27.95,28.59800033569336,28.427999877929686,27.52599983215332,27.089999771118165,0
323,57907700.0,107628480.0,74230960.0,64641300.0,52932300.0,70037500.0,113777480.0,57735600.0,57389560.0,51587420.0,26.63400001525879,27.84000015258789,28.36599998474121,28.455999755859374,27.818000030517577,27.95,28.59800033569336,28.427999877929686,27.52599983215332,27.089999771118165,27.252000045776366,1
324,107628480.0,74230960.0,64641300.0,52932300.0,70037500.0,113777480.0,57735600.0,57389560.0,51587420.0,46407860.0,27.84000015258789,28.36599998474121,28.455999755859374,27.818000030517577,27.95,28.59800033569336,28.427999877929686,27.52599983215332,27.089999771118165,27.252000045776366,27.409999465942384,1
325,74230960.0,64641300.0,52932300.0,70037500.0,113777480.0,57735600.0,57389560.0,51587420.0,46407860.0,42202640.0,28.36599998474121,28.455999755859374,27.818000030517577,27.95,28.59800033569336,28.427999877929686,27.52599983215332,27.089999771118165,27.252000045776366,27.409999465942384,27.34800033569336,0
326,64641300.0,52932300.0,70037500.0,113777480.0,57735600.0,57389560.0,51587420.0,46407860.0,42202640.0,47003020.0,28.455999755859374,27.818000030517577,27.95,28.59800033569336,28.427999877929686,27.52599983215332,27.089999771118165,27.252000045776366,27.409999465942384,27.34800033569336,27.33000030517578,0
327,52932300.0,70037500.0,113777480.0,57735600.0,57389560.0,51587420.0,46407860.0,42202640.0,47003020.0,53266820.0,27.818000030517577,27.95,28.59800033569336,28.427999877929686,27.52599983215332,27.089999771118165,27.252000045776366,27.409999465942384,27.34800033569336,27.33000030517578,27.33200035095215,1
328,70037500.0,113777480.0,57735600.0,57389560.0,51587420.0,46407860.0,42202640.0,47003020.0,53266820.0,59006300.0,27.95,28.59800033569336,28.427999877929686,27.52599983215332,27.089999771118165,27.252000045776366,27.409999465942384,27.34800033569336,27.33000030517578,27.33200035095215,27.336000442504883,1
329,113777480.0,57735600.0,57389560.0,51587420.0,46407860.0,42202640.0,47003020.0,53266820.0,59006300.0,54682720.0,28.59800033569336,28.427999877929686,27.52599983215332,27.089999771118165,27.252000045776366,27.409999465942384,27.34800033569336,27.33000030517578,27.33200035095215,27.336000442504883,28.186000061035156,1
330,57735600.0,57389560.0,51587420.0,46407860.0,42202640.0,47003020.0,53266820.0,59006300.0,54682720.0,62910860.0,28.427999877929686,27.52599983215332,27.089999771118165,27.252000045776366,27.409999465942384,27.34800033569336,27.33000030517578,27.33200035095215,27.336000442504883,28.186000061035156,28.0560001373291,0
331,57389560.0,51587420.0,46407860.0,42202640.0,47003020.0,53266820.0,59006300.0,54682720.0,62910860.0,47712540.0,27.52599983215332,27.089999771118165,27.252000045776366,27.409999465942384,27.34800033569336,27.33000030517578,27.33200035095215,27.336000442504883,28.186000061035156,28.0560001373291,28.21599998474121,1
332,51587420.0,46407860.0,42202640.0,47003020.0,53266820.0,59006300.0,54682720.0,62910860.0,47712540.0,53566500.0,27.089999771118165,27.252000045776366,27.409999465942384,27.34800033569336,27.33000030517578,27.33200035095215,27.336000442504883,28.186000061035156,28.0560001373291,28.21599998474121,27.99599952697754,0
333,46407860.0,42202640.0,47003020.0,53266820.0,59006300.0,54682720.0,62910860.0,47712540.0,53566500.0,81558000.0,27.252000045776366,27.409999465942384,27.34800033569336,27.33000030517578,27.33200035095215,27.336000442504883,28.186000061035156,28.0560001373291,28.21599998474121,27.99599952697754,28.153999710083006,1
334,42202640.0,47003020.0,53266820.0,59006300.0,54682720.0,62910860.0,47712540.0,53566500.0,81558000.0,77016880.0,27.409999465942384,27.34800033569336,27.33000030517578,27.33200035095215,27.336000442504883,28.186000061035156,28.0560001373291,28.21599998474121,27.99599952697754,28.153999710083006,29.41800003051758,1
335,47003020.0,53266820.0,59006300.0,54682720.0,62910860.0,47712540.0,53566500.0,81558000.0,77016880.0,96101240.0,27.34800033569336,27.33000030517578,27.33200035095215,27.336000442504883,28.186000061035156,28.0560001373291,28.21599998474121,27.99599952697754,28.153999710083006,29.41800003051758,28.32599983215332,0
336,53266820.0,59006300.0,54682720.0,62910860.0,47712540.0,53566500.0,81558000.0,77016880.0,96101240.0,95489840.0,27.33000030517578,27.33200035095215,27.336000442504883,28.186000061035156,28.0560001373291,28.21599998474121,27.99599952697754,28.153999710083006,29.41800003051758,28.32599983215332,26.75,0
337,59006300.0,54682720.0,62910860.0,47712540.0,53566500.0,81558000.0,77016880.0,96101240.0,95489840.0,74399640.0,27.33200035095215,27.336000442504883,28.186000061035156,28.0560001373291,28.21599998474121,27.99599952697754,28.153999710083006,29.41800003051758,28.32599983215332,26.75,26.904000091552735,1
338,54682720.0,62910860.0,47712540.0,53566500.0,81558000.0,77016880.0,96101240.0,95489840.0,74399640.0,72683260.0,27.336000442504883,28.186000061035156,28.0560001373291,28.21599998474121,27.99599952697754,28.153999710083006,29.41800003051758,28.32599983215332,26.75,26.904000091552735,27.243999862670897,1
339,62910860.0,47712540.0,53566500.0,81558000.0,77016880.0,96101240.0,95489840.0,74399640.0,72683260.0,84422560.0,28.186000061035156,28.0560001373291,28.21599998474121,27.99599952697754,28.153999710083006,29.41800003051758,28.32599983215332,26.75,26.904000091552735,27.243999862670897,27.165999984741212,0
340,47712540.0,53566500.0,81558000.0,77016880.0,96101240.0,95489840.0,74399640.0,72683260.0,84422560.0,97581260.0,28.0560001373291,28.21599998474121,27.99599952697754,28.153999710083006,29.41800003051758,28.32599983215332,26.75,26.904000091552735,27.243999862670897,27.165999984741212,26.99199981689453,0
341,53566500.0,81558000.0,77016880.0,96101240.0,95489840.0,74399640.0,72683260.0,84422560.0,97581260.0,87167420.0,28.21599998474121,27.99599952697754,28.153999710083006,29.41800003051758,28.32599983215332,26.75,26.904000091552735,27.243999862670897,27.165999984741212,26.99199981689453,26.836000061035158,0
342,81558000.0,77016880.0,96101240.0,95489840.0,74399640.0,72683260.0,84422560.0,97581260.0,87167420.0,52388840.0,27.99599952697754,28.153999710083006,29.41800003051758,28.32599983215332,26.75,26.904000091552735,27.243999862670897,27.165999984741212,26.99199981689453,26.836000061035158,26.756000137329103,0
343,77016880.0,96101240.0,95489840.0,74399640.0,72683260.0,84422560.0,97581260.0,87167420.0,52388840.0,78504460.0,28.153999710083006,29.41800003051758,28.32599983215332,26.75,26.904000091552735,27.243999862670897,27.165999984741212,26.99199981689453,26.836000061035158,26.756000137329103,26.54000015258789,0
344,96101240.0,95489840.0,74399640.0,72683260.0,84422560.0,97581260.0,87167420.0,52388840.0,78504460.0,78014320.0,29.41800003051758,28.32599983215332,26.75,26.904000091552735,27.243999862670897,27.165999984741212,26.99199981689453,26.836000061035158,26.756000137329103,26.54000015258789,25.895999908447266,0
345,95489840.0,74399640.0,72683260.0,84422560.0,97581260.0,87167420.0,52388840.0,78504460.0,78014320.0,66230500.0,28.32599983215332,26.75,26.904000091552735,27.243999862670897,27.165999984741212,26.99199981689453,26.836000061035158,26.756000137329103,26.54000015258789,25.895999908447266,26.120000457763673,1
346,74399640.0,72683260.0,84422560.0,97581260.0,87167420.0,52388840.0,78504460.0,78014320.0,66230500.0,81533580.0,26.75,26.904000091552735,27.243999862670897,27.165999984741212,26.99199981689453,26.836000061035158,26.756000137329103,26.54000015258789,25.895999908447266,26.120000457763673,26.301999664306642,1
347,72683260.0,84422560.0,97581260.0,87167420.0,52388840.0,78504460.0,78014320.0,66230500.0,81533580.0,63773300.0,26.904000091552735,27.243999862670897,27.165999984741212,26.99199981689453,26.836000061035158,26.756000137329103,26.54000015258789,25.895999908447266,26.120000457763673,26.301999664306642,26.06999969482422,0
348,84422560.0,97581260.0,87167420.0,52388840.0,78504460.0,78014320.0,66230500.0,81533580.0,63773300.0,70708960.0,27.243999862670897,27.165999984741212,26.99199981689453,26.836000061035158,26.756000137329103,26.54000015258789,25.895999908447266,26.120000457763673,26.301999664306642,26.06999969482422,25.61599998474121,0
349,97581260.0,87167420.0,52388840.0,78504460.0,78014320.0,66230500.0,81533580.0,63773300.0,70708960.0,74918660.0,27.165999984741212,26.99199981689453,26.836000061035158,26.756000137329103,26.54000015258789,25.895999908447266,26.120000457763673,26.301999664306642,26.06999969482422,25.61599998474121,25.252000427246095,0
350,87167420.0,52388840.0,78504460.0,78014320.0,66230500.0,81533580.0,63773300.0,70708960.0,74918660.0,74103240.0,26.99199981689453,26.836000061035158,26.756000137329103,26.54000015258789,25.895999908447266,26.120000457763673,26.301999664306642,26.06999969482422,25.61599998474121,25.252000427246095,25.293999862670898,1
351,52388840.0,78504460.0,78014320.0,66230500.0,81533580.0,63773300.0,70708960.0,74918660.0,74103240.0,63252000.0,26.836000061035158,26.756000137329103,26.54000015258789,25.895999908447266,26.120000457763673,26.301999664306642,26.06999969482422,25.61599998474121,25.252000427246095,25.293999862670898,25.170000076293945,0
352,78504460.0,78014320.0,66230500.0,81533580.0,63773300.0,70708960.0,74918660.0,74103240.0,63252000.0,63952500.0,26.756000137329103,26.54000015258789,25.895999908447266,26.120000457763673,26.301999664306642,26.06999969482422,25.61599998474121,25.252000427246095,25.293999862670898,25.170000076293945,24.334000015258788,0
353,78014320.0,66230500.0,81533580.0,63773300.0,70708960.0,74918660.0,74103240.0,63252000.0,63952500.0,88975620.0,26.54000015258789,25.895999908447266,26.120000457763673,26.301999664306642,26.06999969482422,25.61599998474121,25.252000427246095,25.293999862670898,25.170000076293945,24.334000015258788,24.14800033569336,0
354,66230500.0,81533580.0,63773300.0,70708960.0,74918660.0,74103240.0,63252000.0,63952500.0,88975620.0,68346720.0,25.895999908447266,26.120000457763673,26.301999664306642,26.06999969482422,25.61599998474121,25.252000427246095,25.293999862670898,25.170000076293945,24.334000015258788,24.14800033569336,24.33199996948242,1
355,81533580.0,63773300.0,70708960.0,74918660.0,74103240.0,63252000.0,63952500.0,88975620.0,68346720.0,68153620.0,26.120000457763673,26.301999664306642,26.06999969482422,25.61599998474121,25.252000427246095,25.293999862670898,25.170000076293945,24.334000015258788,24.14800033569336,24.33199996948242,25.07400016784668,1
356,63773300.0,70708960.0,74918660.0,74103240.0,63252000.0,63952500.0,88975620.0,68346720.0,68153620.0,60329340.0,26.301999664306642,26.06999969482422,25.61599998474121,25.252000427246095,25.293999862670898,25.170000076293945,24.334000015258788,24.14800033569336,24.33199996948242,25.07400016784668,24.57999954223633,0
357,70708960.0,74918660.0,74103240.0,63252000.0,63952500.0,88975620.0,68346720.0,68153620.0,60329340.0,80130420.0,26.06999969482422,25.61599998474121,25.252000427246095,25.293999862670898,25.170000076293945,24.334000015258788,24.14800033569336,24.33199996948242,25.07400016784668,24.57999954223633,25.0,1
358,74918660.0,74103240.0,63252000.0,63952500.0,88975620.0,68346720.0,68153620.0,60329340.0,80130420.0,71460960.0,25.61599998474121,25.252000427246095,25.293999862670898,25.170000076293945,24.334000015258788,24.14800033569336,24.33199996948242,25.07400016784668,24.57999954223633,25.0,25.10999984741211,1
359,74103240.0,63252000.0,63952500.0,88975620.0,68346720.0,68153620.0,60329340.0,80130420.0,71460960.0,78274600.0,25.252000427246095,25.293999862670898,25.170000076293945,24.334000015258788,24.14800033569336,24.33199996948242,25.07400016784668,24.57999954223633,25.0,25.10999984741211,25.07399978637695,0
360,63252000.0,63952500.0,88975620.0,68346720.0,68153620.0,60329340.0,80130420.0,71460960.0,78274600.0,61451140.0,25.293999862670898,25.170000076293945,24.334000015258788,24.14800033569336,24.33199996948242,25.07400016784668,24.57999954223633,25.0,25.10999984741211,25.07399978637695,25.389999771118163,1
361,63952500.0,88975620.0,68346720.0,68153620.0,60329340.0,80130420.0,71460960.0,78274600.0,61451140.0,62697580.0,25.170000076293945,24.334000015258788,24.14800033569336,24.33199996948242,25.07400016784668,24.57999954223633,25.0,25.10999984741211,25.07399978637695,25.389999771118163,25.793999862670898,1
362,88975620.0,68346720.0,68153620.0,60329340.0,80130420.0,71460960.0,78274600.0,61451140.0,62697580.0,57804620.0,24.334000015258788,24.14800033569336,24.33199996948242,25.07400016784668,24.57999954223633,25.0,25.10999984741211,25.07399978637695,25.389999771118163,25.793999862670898,25.873999786376952,1
363,68346720.0,68153620.0,60329340.0,80130420.0,71460960.0,78274600.0,61451140.0,62697580.0,57804620.0,46704360.0,24.14800033569336,24.33199996948242,25.07400016784668,24.57999954223633,25.0,25.10999984741211,25.07399978637695,25.389999771118163,25.793999862670898,25.873999786376952,25.444000244140625,0
364,68153620.0,60329340.0,80130420.0,71460960.0,78274600.0,61451140.0,62697580.0,57804620.0,46704360.0,54613080.0,24.33199996948242,25.07400016784668,24.57999954223633,25.0,25.10999984741211,25.07399978637695,25.389999771118163,25.793999862670898,25.873999786376952,25.444000244140625,25.280000305175783,0
365,60329340.0,80130420.0,71460960.0,78274600.0,61451140.0,62697580.0,57804620.0,46704360.0,54613080.0,49898160.0,25.07400016784668,24.57999954223633,25.0,25.10999984741211,25.07399978637695,25.389999771118163,25.793999862670898,25.873999786376952,25.444000244140625,25.280000305175783,25.136000061035155,0
366,80130420.0,71460960.0,78274600.0,61451140.0,62697580.0,57804620.0,46704360.0,54613080.0,49898160.0,77619340.0,24.57999954223633,25.0,25.10999984741211,25.07399978637695,25.389999771118163,25.793999862670898,25.873999786376952,25.444000244140625,25.280000305175783,25.136000061035155,25.018000030517577,0
367,71460960.0,78274600.0,61451140.0,62697580.0,57804620.0,46704360.0,54613080.0,49898160.0,77619340.0,62108620.0,25.0,25.10999984741211,25.07399978637695,25.389999771118163,25.793999862670898,25.873999786376952,25.444000244140625,25.280000305175783,25.136000061035155,25.018000030517577,24.82599983215332,0
368,78274600.0,61451140.0,62697580.0,57804620.0,46704360.0,54613080.0,49898160.0,77619340.0,62108620.0,66400680.0,25.10999984741211,25.07399978637695,25.389999771118163,25.793999862670898,25.873999786376952,25.444000244140625,25.280000305175783,25.136000061035155,25.018000030517577,24.82599983215332,25.66400032043457,1
369,61451140.0,62697580.0,57804620.0,46704360.0,54613080.0,49898160.0,77619340.0,62108620.0,66400680.0,59127800.0,25.07399978637695,25.389999771118163,25.793999862670898,25.873999786376952,25.444000244140625,25.280000305175783,25.136000061035155,25.018000030517577,24.82599983215332,25.66400032043457,26.004000091552733,1
370,62697580.0,57804620.0,46704360.0,54613080.0,49898160.0,77619340.0,62108620.0,66400680.0,59127800.0,86974780.0,25.389999771118163,25.793999862670898,25.873999786376952,25.444000244140625,25.280000305175783,25.136000061035155,25.018000030517577,24.82599983215332,25.66400032043457,26.004000091552733,25.662000274658205,0
371,57804620.0,46704360.0,54613080.0,49898160.0,77619340.0,62108620.0,66400680.0,59127800.0,86974780.0,51778280.0,25.793999862670898,25.873999786376952,25.444000244140625,25.280000305175783,25.136000061035155,25.018000030517577,24.82599983215332,25.66400032043457,26.004000091552733,25.662000274658205,27.011999893188477,1
372,46704360.0,54613080.0,49898160.0,77619340.0,62108620.0,66400680.0,59127800.0,86974780.0,51778280.0,102390620.0,25.873999786376952,25.444000244140625,25.280000305175783,25.136000061035155,25.018000030517577,24.82599983215332,25.66400032043457,26.004000091552733,25.662000274658205,27.011999893188477,27.15,1
