,t-1,t,movement
0,104.73949999999999,119.30849999999998,1
1,119.30849999999998,119.56949999999999,1
2,119.56949999999999,120.87049999999999,1
3,120.87049999999999,122.33399999999997,1
4,122.33399999999997,122.60900000000001,1
5,122.60900000000001,120.45000000000002,0
6,120.45000000000002,112.75750000000001,0
7,112.75750000000001,106.67835,0
8,106.67835,107.14650000000002,1
9,107.14650000000002,112.917,1
10,112.917,112.439,0
11,112.439,100.81049999999999,0
12,100.81049999999999,92.95545000000001,0
13,92.95545000000001,95.4598,1
14,95.4598,103.99614999999999,1
15,103.99614999999999,98.58160000000001,0
16,98.58160000000001,93.7082,0
17,93.7082,93.51155000000001,0
18,93.51155000000001,97.43679999999999,1
19,97.43679999999999,105.74549999999999,1
20,105.74549999999999,108.43700000000001,1
21,108.43700000000001,113.36850000000001,1
22,113.36850000000001,108.48799999999999,0
23,108.48799999999999,111.60899999999997,1
24,111.60899999999997,116.68199999999997,1
25,116.68199999999997,129.05700000000002,1
26,129.05700000000002,137.77949999999998,1
27,137.77949999999998,140.98250000000002,1
28,140.98250000000002,148.154,1
29,148.154,149.94349999999997,1
30,149.94349999999997,144.569,0
31,144.569,153.57000000000002,1
32,153.57000000000002,160.128,1
33,160.128,154.59250000000003,0
34,154.59250000000003,162.61749999999998,1
35,162.61749999999998,174.95999999999998,1
