,t-5,t-4,t-3,t-2,t-1,t,movement
276,1901970421.665424,2209797196.655165,1952144797.3581226,1626219694.2675776,2519287021.9454,11.233949999999998,0
277,2209797196.655165,1952144797.3581226,1626219694.2675776,2519287021.9454,4224944346.026722,10.92455,0
278,1952144797.3581226,1626219694.2675776,2519287021.9454,4224944346.026722,2393686459.1665025,11.270100000000003,1
279,1626219694.2675776,2519287021.9454,4224944346.026722,2393686459.1665025,2431063100.298256,11.94695,1
280,2519287021.9454,4224944346.026722,2393686459.1665025,2431063100.298256,2037388985.5916424,12.820500000000001,1
281,4224944346.026722,2393686459.1665025,2431063100.298256,2037388985.5916424,2735899711.53345,14.96075,1
282,2393686459.1665025,2431063100.298256,2037388985.5916424,2735899711.53345,4492246921.611663,16.043149999999997,1
283,2431063100.298256,2037388985.5916424,2735899711.53345,4492246921.611663,4372471448.898837,17.604799999999997,1
284,2037388985.5916424,2735899711.53345,4492246921.611663,4372471448.898837,5603914928.448559,16.648,0
285,2735899711.53345,4492246921.611663,4372471448.898837,5603914928.448559,5616624358.9911995,18.8392,1
286,4492246921.611663,4372471448.898837,5603914928.448559,5616624358.9911995,4686782208.9224,22.64505,1
287,4372471448.898837,5603914928.448559,5616624358.9911995,4686782208.9224,6651452458.632106,22.2276,0
288,5603914928.448559,5616624358.9911995,4686782208.9224,6651452458.632106,7848454943.23722,24.49895,1
289,5616624358.9911995,4686782208.9224,6651452458.632106,7848454943.23722,5924132947.381443,20.317949999999996,0
290,4686782208.9224,6651452458.632106,7848454943.23722,5924132947.381443,9637903443.822725,16.0272,0
291,6651452458.632106,7848454943.23722,5924132947.381443,9637903443.822725,5544493093.868401,16.75355,1
292,7848454943.23722,5924132947.381443,9637903443.822725,5544493093.868401,5354142984.46225,20.0488,1
293,5924132947.381443,9637903443.822725,5544493093.868401,5354142984.46225,5787460517.3058405,23.488400000000006,1
294,9637903443.822725,5544493093.868401,5354142984.46225,5787460517.3058405,5951611314.503661,23.227250000000005,0
295,5544493093.868401,5354142984.46225,5787460517.3058405,5951611314.503661,5902211221.959326,21.9125,0
296,5354142984.46225,5787460517.3058405,5951611314.503661,5902211221.959326,5676825749.888125,21.3139,0
297,5787460517.3058405,5951611314.503661,5902211221.959326,5676825749.888125,4148969887.892215,20.327749999999998,0
298,5951611314.503661,5902211221.959326,5676825749.888125,4148969887.892215,4670548124.003375,14.020850000000001,0
299,5902211221.959326,5676825749.888125,4148969887.892215,4670548124.003375,6508684468.2853775,12.74085,0
300,5676825749.888125,4148969887.892215,4670548124.003375,6508684468.2853775,5410143622.210612,11.80095,0
301,4148969887.892215,4670548124.003375,6508684468.2853775,5410143622.210612,3795074497.2524476,11.455200000000001,0
302,4670548124.003375,6508684468.2853775,5410143622.210612,3795074497.2524476,2530965647.82636,11.63995,1
303,6508684468.2853775,5410143622.210612,3795074497.2524476,2530965647.82636,2757770282.668835,11.64335,1
304,5410143622.210612,3795074497.2524476,2530965647.82636,2757770282.668835,2459894389.81949,13.763,1
305,3795074497.2524476,2530965647.82636,2757770282.668835,2459894389.81949,2403025618.30825,15.985249999999997,1
306,2530965647.82636,2757770282.668835,2459894389.81949,2403025618.30825,2330333996.277237,16.854549999999996,1
307,2757770282.668835,2459894389.81949,2403025618.30825,2330333996.277237,2382155722.0966444,17.7647,1
308,2459894389.81949,2403025618.30825,2330333996.277237,2382155722.0966444,2677247485.75274,19.5941,1
309,2403025618.30825,2330333996.277237,2382155722.0966444,2677247485.75274,2717524731.3581805,21.2917,1
310,2330333996.277237,2382155722.0966444,2677247485.75274,2717524731.3581805,2323437370.01964,22.84755,1
311,2382155722.0966444,2677247485.75274,2717524731.3581805,2323437370.01964,3024382186.5271573,24.699849999999998,1
312,2677247485.75274,2717524731.3581805,2323437370.01964,3024382186.5271573,3997180804.6802273,25.55265,1
313,2717524731.3581805,2323437370.01964,3024382186.5271573,3997180804.6802273,3203861436.0755925,25.192650000000008,0
314,2323437370.01964,3024382186.5271573,3997180804.6802273,3203861436.0755925,3594394842.4552364,26.831699999999994,1
315,3024382186.5271573,3997180804.6802273,3203861436.0755925,3594394842.4552364,4798295493.201943,25.418599999999998,0
316,3997180804.6802273,3203861436.0755925,3594394842.4552364,4798295493.201943,4860257361.41653,28.072950000000002,1
317,3203861436.0755925,3594394842.4552364,4798295493.201943,4860257361.41653,4159904672.570445,30.998699999999996,1
318,3594394842.4552364,4798295493.201943,4860257361.41653,4159904672.570445,4821150627.336869,32.875449999999994,1
319,4798295493.201943,4860257361.41653,4159904672.570445,4821150627.336869,7361533815.825554,32.70125,0
320,4860257361.41653,4159904672.570445,4821150627.336869,7361533815.825554,7292752621.756187,33.013850000000005,1
321,4159904672.570445,4821150627.336869,7361533815.825554,7292752621.756187,7166616977.590401,32.99654999999999,0
322,4821150627.336869,7361533815.825554,7292752621.756187,7166616977.590401,4878458830.1282015,32.29915,0
323,7361533815.825554,7292752621.756187,7166616977.590401,4878458830.1282015,4104342688.4694643,36.65025000000001,1
324,7292752621.756187,7166616977.590401,4878458830.1282015,4104342688.4694643,6036307448.6169,39.6966,1
325,7166616977.590401,4878458830.1282015,4104342688.4694643,6036307448.6169,6133644916.00368,40.07255,1
326,4878458830.1282015,4104342688.4694643,6036307448.6169,6133644916.00368,4959167761.944446,41.55545000000001,1
327,4104342688.4694643,6036307448.6169,6133644916.00368,4959167761.944446,3385452112.4121556,43.65860000000001,1
328,6036307448.6169,6133644916.00368,4959167761.944446,3385452112.4121556,6631582069.061341,45.26685,1
329,6133644916.00368,4959167761.944446,3385452112.4121556,6631582069.061341,6581229494.152793,44.1923,0
330,4959167761.944446,3385452112.4121556,6631582069.061341,6581229494.152793,5923422949.738891,43.6505,0
331,3385452112.4121556,6631582069.061341,6581229494.152793,5923422949.738891,5537170415.5669,43.72345,1
332,6631582069.061341,6581229494.152793,5923422949.738891,5537170415.5669,4086947462.2655973,42.2771,0
333,6581229494.152793,5923422949.738891,5537170415.5669,4086947462.2655973,4935157298.43365,47.3181,1
334,5923422949.738891,5537170415.5669,4086947462.2655973,4935157298.43365,6806062904.132535,48.07195,1
335,5537170415.5669,4086947462.2655973,4935157298.43365,6806062904.132535,9868765876.94492,50.06795,1
336,4086947462.2655973,4935157298.43365,6806062904.132535,9868765876.94492,7589023974.078513,50.550200000000004,1
337,4935157298.43365,6806062904.132535,9868765876.94492,7589023974.078513,9577429707.10704,50.534000000000006,0
338,6806062904.132535,9868765876.94492,7589023974.078513,9577429707.10704,6256798958.779601,48.955499999999994,0
339,9868765876.94492,7589023974.078513,9577429707.10704,6256798958.779601,4779947272.931325,52.94680000000001,1
340,7589023974.078513,9577429707.10704,6256798958.779601,4779947272.931325,3836381822.191121,59.518049999999995,1
341,9577429707.10704,6256798958.779601,4779947272.931325,3836381822.191121,8525009361.699629,69.3079,1
342,6256798958.779601,4779947272.931325,3836381822.191121,8525009361.699629,13071835636.203562,78.48945,1
343,4779947272.931325,3836381822.191121,8525009361.699629,13071835636.203562,15077603409.712156,74.48415000000001,0
344,3836381822.191121,8525009361.699629,13071835636.203562,15077603409.712156,13241298498.605389,72.12655000000002,0
345,8525009361.699629,13071835636.203562,15077603409.712156,13241298498.605389,10115858100.358612,75.17939999999999,1
346,13071835636.203562,15077603409.712156,13241298498.605389,10115858100.358612,7462689948.494668,77.36125000000001,1
347,15077603409.712156,13241298498.605389,10115858100.358612,7462689948.494668,8517944426.227189,84.304,1
348,13241298498.605389,10115858100.358612,7462689948.494668,8517944426.227189,8735595629.4288,87.3744,1
349,10115858100.358612,7462689948.494668,8517944426.227189,8735595629.4288,12209407520.130478,79.91965,0
350,7462689948.494668,8517944426.227189,8735595629.4288,12209407520.130478,12939088205.607765,72.69195,0
351,8517944426.227189,8735595629.4288,12209407520.130478,12939088205.607765,12415608996.462503,68.28299999999999,0
352,8735595629.4288,12209407520.130478,12939088205.607765,12415608996.462503,11431258494.670347,63.415949999999995,0
353,12209407520.130478,12939088205.607765,12415608996.462503,11431258494.670347,11164052004.638226,58.9227,0
354,12939088205.607765,12415608996.462503,11431258494.670347,11164052004.638226,8048795614.50456,57.4714,0
355,12415608996.462503,11431258494.670347,11164052004.638226,8048795614.50456,7076424838.25424,54.424900000000015,0
356,11431258494.670347,11164052004.638226,8048795614.50456,7076424838.25424,7506134610.392447,58.22954999999998,1
357,11164052004.638226,8048795614.50456,7076424838.25424,7506134610.392447,6936861212.032813,56.39119999999999,0
358,8048795614.50456,7076424838.25424,7506134610.392447,6936861212.032813,5269616766.323719,55.19899999999998,0
359,7076424838.25424,7506134610.392447,6936861212.032813,5269616766.323719,4798697650.416648,62.36044999999999,1
360,7506134610.392447,6936861212.032813,5269616766.323719,4798697650.416648,6219138657.953939,63.611900000000006,1
361,6936861212.032813,5269616766.323719,4798697650.416648,6219138657.953939,7121663804.7115555,64.52595000000001,1
362,5269616766.323719,4798697650.416648,6219138657.953939,7121663804.7115555,5434002958.748783,69.02914999999999,1
363,4798697650.416648,6219138657.953939,7121663804.7115555,5434002958.748783,6124944150.893809,72.37865,1
364,6219138657.953939,7121663804.7115555,5434002958.748783,6124944150.893809,6215925026.804477,72.8911,1
365,7121663804.7115555,5434002958.748783,6124944150.893809,6215925026.804477,6323908515.192465,70.03215000000002,0
366,5434002958.748783,6124944150.893809,6215925026.804477,6323908515.192465,7993113816.668357,70.72349999999999,1
367,6124944150.893809,6215925026.804477,6323908515.192465,7993113816.668357,4897501586.940149,71.02315,1
368,6215925026.804477,6323908515.192465,7993113816.668357,4897501586.940149,4582726324.52019,75.51470000000002,1
369,6323908515.192465,7993113816.668357,4897501586.940149,4582726324.52019,6548931258.487936,83.3943,1
370,7993113816.668357,4897501586.940149,4582726324.52019,6548931258.487936,6471304290.893146,86.83160000000001,1
371,4897501586.940149,4582726324.52019,6548931258.487936,6471304290.893146,4181360515.4947405,89.93409999999999,1
372,4582726324.52019,6548931258.487936,6471304290.893146,4181360515.4947405,4649490098.879714,93.58165000000001,1
373,6548931258.487936,6471304290.893146,4181360515.4947405,4649490098.879714,5030817909.48377,94.73425,1
374,6471304290.893146,4181360515.4947405,4649490098.879714,5030817909.48377,6836111066.5508375,95.76235000000001,1
375,4181360515.4947405,4649490098.879714,5030817909.48377,6836111066.5508375,6175702220.612125,106.898,1
376,4649490098.879714,5030817909.48377,6836111066.5508375,6175702220.612125,4886320691.0397,106.506,0
377,5030817909.48377,6836111066.5508375,6175702220.612125,4886320691.0397,5636348195.5548,104.1155,0
378,6836111066.5508375,6175702220.612125,4886320691.0397,5636348195.5548,7005786597.704249,118.245,1
379,6175702220.612125,4886320691.0397,5636348195.5548,7005786597.704249,7733322999.7965,119.94500000000001,1
380,4886320691.0397,5636348195.5548,7005786597.704249,7733322999.7965,6764344579.76725,120.22649999999999,1
381,5636348195.5548,7005786597.704249,7733322999.7965,6764344579.76725,4821445397.3958,122.35349999999997,1
382,7005786597.704249,7733322999.7965,6764344579.76725,4821445397.3958,7182555060.789148,122.92150000000001,1
383,7733322999.7965,6764344579.76725,4821445397.3958,7182555060.789148,5290546498.1187,120.67600000000002,0
384,6764344579.76725,4821445397.3958,7182555060.789148,5290546498.1187,5773299186.624201,113.79400000000001,0
385,4821445397.3958,7182555060.789148,5290546498.1187,5773299186.624201,7174780551.0597,106.69085,0
386,7182555060.789148,5290546498.1187,5773299186.624201,7174780551.0597,7985830735.17222,107.36200000000001,1
387,5290546498.1187,5773299186.624201,7174780551.0597,7985830735.17222,5965066748.3859005,112.62249999999999,1
388,5773299186.624201,7174780551.0597,7985830735.17222,5965066748.3859005,5602787163.05725,112.55400000000002,0
389,7174780551.0597,7985830735.17222,5965066748.3859005,5602787163.05725,4248101760.5520005,102.17349999999999,0
390,7985830735.17222,5965066748.3859005,5602787163.05725,4248101760.5520005,5235904926.31635,93.35785,0
391,5965066748.3859005,5602787163.05725,4248101760.5520005,5235904926.31635,5529062740.229958,94.71145,1
392,5602787163.05725,4248101760.5520005,5235904926.31635,5529062740.229958,3478456063.5115724,103.3066,1
393,4248101760.5520005,5235904926.31635,5529062740.229958,3478456063.5115724,3288913205.13942,100.08400000000002,0
394,5235904926.31635,5529062740.229958,3478456063.5115724,3288913205.13942,4400208202.709201,93.1165,0
395,5529062740.229958,3478456063.5115724,3288913205.13942,4400208202.709201,3693861149.61435,93.85685,1
396,3478456063.5115724,3288913205.13942,4400208202.709201,3693861149.61435,3136555967.66528,96.47779999999997,1
397,3288913205.13942,4400208202.709201,3693861149.61435,3136555967.66528,3185932299.1214294,105.60049999999998,1
398,4400208202.709201,3693861149.61435,3136555967.66528,3185932299.1214294,2669880656.3005247,107.749,1
399,3693861149.61435,3136555967.66528,3185932299.1214294,2669880656.3005247,4786575412.72655,113.1765,1
400,3136555967.66528,3185932299.1214294,2669880656.3005247,4786575412.72655,3423948245.3521504,108.77700000000002,0
401,3185932299.1214294,2669880656.3005247,4786575412.72655,3423948245.3521504,4029193726.1193004,111.127,1
402,2669880656.3005247,4786575412.72655,3423948245.3521504,4029193726.1193004,3248737664.1731496,116.23749999999998,1
403,4786575412.72655,3423948245.3521504,4029193726.1193004,3248737664.1731496,2831750101.2474995,127.4355,1
404,3423948245.3521504,4029193726.1193004,3248737664.1731496,2831750101.2474995,3975318315.1257753,137.348,1
405,4029193726.1193004,3248737664.1731496,2831750101.2474995,3975318315.1257753,3110077813.0312,140.86550000000003,1
406,3248737664.1731496,2831750101.2474995,3975318315.1257753,3110077813.0312,3005934475.7305255,147.0595,1
407,2831750101.2474995,3975318315.1257753,3110077813.0312,3005934475.7305255,4264413395.6231503,150.7865,1
408,3975318315.1257753,3110077813.0312,3005934475.7305255,4264413395.6231503,4409815020.425449,144.022,0
409,3110077813.0312,3005934475.7305255,4264413395.6231503,4409815020.425449,3626563527.2818,152.4245,1
410,3005934475.7305255,4264413395.6231503,4409815020.425449,3626563527.2818,4076717973.847125,160.175,1
411,4264413395.6231503,4409815020.425449,3626563527.2818,4076717973.847125,4060576587.32625,154.99400000000003,0
412,4409815020.425449,3626563527.2818,4076717973.847125,4060576587.32625,4965435708.144801,160.69449999999998,1
413,3626563527.2818,4076717973.847125,4060576587.32625,4965435708.144801,4539226204.690374,174.92749999999998,1
