,t-1,t,movement
273,1668408826.063056,7.525969999999999,0
274,1712273298.257896,7.300064999999999,0
275,1781544392.1252599,8.53688,1
276,1901970421.665424,9.15899,1
277,2209797196.655165,9.68289,1
278,1952144797.3581226,10.49305,1
279,1626219694.2675776,11.438,1
280,2519287021.9454,11.233949999999998,0
281,4224944346.026722,10.92455,0
282,2393686459.1665025,11.270100000000003,1
283,2431063100.298256,11.94695,1
284,2037388985.5916424,12.820500000000001,1
285,2735899711.53345,14.96075,1
286,4492246921.611663,16.043149999999997,1
287,4372471448.898837,17.604799999999997,1
288,5603914928.448559,16.648,0
289,5616624358.9911995,18.8392,1
290,4686782208.9224,22.64505,1
291,6651452458.632106,22.2276,0
292,7848454943.23722,24.49895,1
293,5924132947.381443,20.317949999999996,0
294,9637903443.822725,16.0272,0
295,5544493093.868401,16.75355,1
296,5354142984.46225,20.0488,1
297,5787460517.3058405,23.488400000000006,1
298,5951611314.503661,23.227250000000005,0
299,5902211221.959326,21.9125,0
300,5676825749.888125,21.3139,0
301,4148969887.892215,20.327749999999998,0
302,4670548124.003375,14.020850000000001,0
303,6508684468.2853775,12.74085,0
304,5410143622.210612,11.80095,0
305,3795074497.2524476,11.455200000000001,0
306,2530965647.82636,11.63995,1
307,2757770282.668835,11.64335,1
308,2459894389.81949,13.763,1
309,2403025618.30825,15.985249999999997,1
310,2330333996.277237,16.854549999999996,1
311,2382155722.0966444,17.7647,1
312,2677247485.75274,19.5941,1
313,2717524731.3581805,21.2917,1
314,2323437370.01964,22.84755,1
315,3024382186.5271573,24.699849999999998,1
316,3997180804.6802273,25.55265,1
317,3203861436.0755925,25.192650000000008,0
318,3594394842.4552364,26.831699999999994,1
319,4798295493.201943,25.418599999999998,0
320,4860257361.41653,28.072950000000002,1
321,4159904672.570445,30.998699999999996,1
322,4821150627.336869,32.875449999999994,1
323,7361533815.825554,32.70125,0
324,7292752621.756187,33.013850000000005,1
325,7166616977.590401,32.99654999999999,0
326,4878458830.1282015,32.29915,0
327,4104342688.4694643,36.65025000000001,1
328,6036307448.6169,39.6966,1
329,6133644916.00368,40.07255,1
330,4959167761.944446,41.55545000000001,1
331,3385452112.4121556,43.65860000000001,1
332,6631582069.061341,45.26685,1
333,6581229494.152793,44.1923,0
334,5923422949.738891,43.6505,0
335,5537170415.5669,43.72345,1
336,4086947462.2655973,42.2771,0
337,4935157298.43365,47.3181,1
338,6806062904.132535,48.07195,1
339,9868765876.94492,50.06795,1
340,7589023974.078513,50.550200000000004,1
341,9577429707.10704,50.534000000000006,0
342,6256798958.779601,48.955499999999994,0
343,4779947272.931325,52.94680000000001,1
344,3836381822.191121,59.518049999999995,1
345,8525009361.699629,69.3079,1
346,13071835636.203562,78.48945,1
347,15077603409.712156,74.48415000000001,0
348,13241298498.605389,72.12655000000002,0
349,10115858100.358612,75.17939999999999,1
350,7462689948.494668,77.36125000000001,1
351,8517944426.227189,84.304,1
352,8735595629.4288,87.3744,1
353,12209407520.130478,79.91965,0
354,12939088205.607765,72.69195,0
355,12415608996.462503,68.28299999999999,0
356,11431258494.670347,63.415949999999995,0
357,11164052004.638226,58.9227,0
358,8048795614.50456,57.4714,0
