Date,Volume (t-10),Volume (t-9),Volume (t-8),Volume (t-7),Volume (t-6),Volume (t-5),Volume (t-4),Volume (t-3),Volume (t-2),Volume (t-1),Close (t-10),Close (t-9),Close (t-8),Close (t-7),Close (t-6),Close (t-5),Close (t-4),Close (t-3),Close (t-2),Close (t-1),Close (t),movement
2011-11-06,99412880.0,131397000.0,103238240.0,96252100.0,94722180.0,80945200.0,86228100.0,65372580.0,55586125.0,71987825.0,57.200286102294925,56.31657104492187,54.43457183837891,52.717143058776855,54.547142791748044,55.92371444702148,54.87999954223633,56.471143341064455,57.831786155700684,59.467857360839844,60.249142456054685,1
2011-11-13,131397000.0,103238240.0,96252100.0,94722180.0,80945200.0,86228100.0,65372580.0,55586125.0,71987825.0,65295720.0,56.31657104492187,54.43457183837891,52.717143058776855,54.547142791748044,55.92371444702148,54.87999954223633,56.471143341064455,57.831786155700684,59.467857360839844,60.249142456054685,60.780714988708496,1
2011-11-20,103238240.0,96252100.0,94722180.0,80945200.0,86228100.0,65372580.0,55586125.0,71987825.0,65295720.0,74712575.0,54.43457183837891,52.717143058776855,54.547142791748044,55.92371444702148,54.87999954223633,56.471143341064455,57.831786155700684,59.467857360839844,60.249142456054685,60.780714988708496,62.468285369873044,1
2011-11-27,96252100.0,94722180.0,80945200.0,86228100.0,65372580.0,55586125.0,71987825.0,65295720.0,74712575.0,121785440.0,52.717143058776855,54.547142791748044,55.92371444702148,54.87999954223633,56.471143341064455,57.831786155700684,59.467857360839844,60.249142456054685,60.780714988708496,62.468285369873044,65.15657043457031,1
2011-12-04,94722180.0,80945200.0,86228100.0,65372580.0,55586125.0,71987825.0,65295720.0,74712575.0,121785440.0,75723340.0,54.547142791748044,55.92371444702148,54.87999954223633,56.471143341064455,57.831786155700684,59.467857360839844,60.249142456054685,60.780714988708496,62.468285369873044,65.15657043457031,68.45914306640626,1
2011-12-11,80945200.0,86228100.0,65372580.0,55586125.0,71987825.0,65295720.0,74712575.0,121785440.0,75723340.0,124452160.0,55.92371444702148,54.87999954223633,56.471143341064455,57.831786155700684,59.467857360839844,60.249142456054685,60.780714988708496,62.468285369873044,65.15657043457031,68.45914306640626,71.83028564453124,1
2011-12-18,86228100.0,65372580.0,55586125.0,71987825.0,65295720.0,74712575.0,121785440.0,75723340.0,124452160.0,198204580.0,54.87999954223633,56.471143341064455,57.831786155700684,59.467857360839844,60.249142456054685,60.780714988708496,62.468285369873044,65.15657043457031,68.45914306640626,71.83028564453124,73.81035614013672,1
2011-12-25,65372580.0,55586125.0,71987825.0,65295720.0,74712575.0,121785440.0,75723340.0,124452160.0,198204580.0,129499825.0,56.471143341064455,57.831786155700684,59.467857360839844,60.249142456054685,60.780714988708496,62.468285369873044,65.15657043457031,68.45914306640626,71.83028564453124,73.81035614013672,76.95028686523438,1
2012-01-01,55586125.0,71987825.0,65295720.0,74712575.0,121785440.0,75723340.0,124452160.0,198204580.0,129499825.0,160748140.0,57.831786155700684,59.467857360839844,60.249142456054685,60.780714988708496,62.468285369873044,65.15657043457031,68.45914306640626,71.83028564453124,73.81035614013672,76.95028686523438,76.60771484375,0
2012-01-08,71987825.0,65295720.0,74712575.0,121785440.0,75723340.0,124452160.0,198204580.0,129499825.0,160748140.0,167663020.0,59.467857360839844,60.249142456054685,60.780714988708496,62.468285369873044,65.15657043457031,68.45914306640626,71.83028564453124,73.81035614013672,76.95028686523438,76.60771484375,82.30885620117188,1
2012-01-15,65295720.0,74712575.0,121785440.0,75723340.0,124452160.0,198204580.0,129499825.0,160748140.0,167663020.0,225109360.0,60.249142456054685,60.780714988708496,62.468285369873044,65.15657043457031,68.45914306640626,71.83028564453124,73.81035614013672,76.95028686523438,76.60771484375,82.30885620117188,85.8557144165039,1
2012-01-22,74712575.0,121785440.0,75723340.0,124452160.0,198204580.0,129499825.0,160748140.0,167663020.0,225109360.0,170814980.0,60.780714988708496,62.468285369873044,65.15657043457031,68.45914306640626,71.83028564453124,73.81035614013672,76.95028686523438,76.60771484375,82.30885620117188,85.8557144165039,87.09971466064454,1
2012-01-29,121785440.0,75723340.0,124452160.0,198204580.0,129499825.0,160748140.0,167663020.0,225109360.0,170814980.0,159880420.0,62.468285369873044,65.15657043457031,68.45914306640626,71.83028564453124,73.81035614013672,76.95028686523438,76.60771484375,82.30885620117188,85.8557144165039,87.09971466064454,89.49785614013672,1
2012-02-05,75723340.0,124452160.0,198204580.0,129499825.0,160748140.0,167663020.0,225109360.0,170814980.0,159880420.0,165449375.0,65.15657043457031,68.45914306640626,71.83028564453124,73.81035614013672,76.95028686523438,76.60771484375,82.30885620117188,85.8557144165039,87.09971466064454,89.49785614013672,89.1105712890625,0
2012-02-12,124452160.0,198204580.0,129499825.0,160748140.0,167663020.0,225109360.0,170814980.0,159880420.0,165449375.0,182892920.0,68.45914306640626,71.83028564453124,73.81035614013672,76.95028686523438,76.60771484375,82.30885620117188,85.8557144165039,87.09971466064454,89.49785614013672,89.1105712890625,84.53114318847656,0
2012-02-19,198204580.0,129499825.0,160748140.0,167663020.0,225109360.0,170814980.0,159880420.0,165449375.0,182892920.0,244827520.0,71.83028564453124,73.81035614013672,76.95028686523438,76.60771484375,82.30885620117188,85.8557144165039,87.09971466064454,89.49785614013672,89.1105712890625,84.53114318847656,84.36228637695312,0
2012-02-26,129499825.0,160748140.0,167663020.0,225109360.0,170814980.0,159880420.0,165449375.0,182892920.0,244827520.0,194562340.0,73.81035614013672,76.95028686523438,76.60771484375,82.30885620117188,85.8557144165039,87.09971466064454,89.49785614013672,89.1105712890625,84.53114318847656,84.36228637695312,82.83314208984375,0
2012-03-04,160748140.0,167663020.0,225109360.0,170814980.0,159880420.0,165449375.0,182892920.0,244827520.0,194562340.0,123253760.0,76.95028686523438,76.60771484375,82.30885620117188,85.8557144165039,87.09971466064454,89.49785614013672,89.1105712890625,84.53114318847656,84.36228637695312,82.83314208984375,81.25914306640625,0
2012-03-11,167663020.0,225109360.0,170814980.0,159880420.0,165449375.0,182892920.0,244827520.0,194562340.0,123253760.0,108541020.0,76.60771484375,82.30885620117188,85.8557144165039,87.09971466064454,89.49785614013672,89.1105712890625,84.53114318847656,84.36228637695312,82.83314208984375,81.25914306640625,77.65628509521484,0
2012-03-18,225109360.0,170814980.0,159880420.0,165449375.0,182892920.0,244827520.0,194562340.0,123253760.0,108541020.0,141968540.0,82.30885620117188,85.8557144165039,87.09971466064454,89.49785614013672,89.1105712890625,84.53114318847656,84.36228637695312,82.83314208984375,81.25914306640625,77.65628509521484,80.46914215087891,1
2012-03-25,170814980.0,159880420.0,165449375.0,182892920.0,244827520.0,194562340.0,123253760.0,108541020.0,141968540.0,136780560.0,85.8557144165039,87.09971466064454,89.49785614013672,89.1105712890625,84.53114318847656,84.36228637695312,82.83314208984375,81.25914306640625,77.65628509521484,80.46914215087891,81.79142761230469,1
2012-04-01,159880420.0,165449375.0,182892920.0,244827520.0,194562340.0,123253760.0,108541020.0,141968540.0,136780560.0,120162525.0,87.09971466064454,89.49785614013672,89.1105712890625,84.53114318847656,84.36228637695312,82.83314208984375,81.25914306640625,77.65628509521484,80.46914215087891,81.79142761230469,81.44628601074218,0
2012-04-08,165449375.0,182892920.0,244827520.0,194562340.0,123253760.0,108541020.0,141968540.0,136780560.0,120162525.0,103697440.0,89.49785614013672,89.1105712890625,84.53114318847656,84.36228637695312,82.83314208984375,81.25914306640625,77.65628509521484,80.46914215087891,81.79142761230469,81.44628601074218,81.8614273071289,1
2012-04-15,182892920.0,244827520.0,194562340.0,123253760.0,108541020.0,141968540.0,136780560.0,120162525.0,103697440.0,100052680.0,89.1105712890625,84.53114318847656,84.36228637695312,82.83314208984375,81.25914306640625,77.65628509521484,80.46914215087891,81.79142761230469,81.44628601074218,81.8614273071289,83.39142761230468,1
2012-04-22,244827520.0,194562340.0,123253760.0,108541020.0,141968540.0,136780560.0,120162525.0,103697440.0,100052680.0,88579120.0,84.53114318847656,84.36228637695312,82.83314208984375,81.25914306640625,77.65628509521484,80.46914215087891,81.79142761230469,81.44628601074218,81.8614273071289,83.39142761230468,82.01000061035157,0
2012-04-29,194562340.0,123253760.0,108541020.0,141968540.0,136780560.0,120162525.0,103697440.0,100052680.0,88579120.0,74412660.0,84.36228637695312,82.83314208984375,81.25914306640625,77.65628509521484,80.46914215087891,81.79142761230469,81.44628601074218,81.8614273071289,83.39142761230468,82.01000061035157,85.99106979370117,1
2012-05-06,123253760.0,108541020.0,141968540.0,136780560.0,120162525.0,103697440.0,100052680.0,88579120.0,74412660.0,96569900.0,82.83314208984375,81.25914306640625,77.65628509521484,80.46914215087891,81.79142761230469,81.44628601074218,81.8614273071289,83.39142761230468,82.01000061035157,85.99106979370117,86.58285827636719,1
2012-05-13,108541020.0,141968540.0,136780560.0,120162525.0,103697440.0,100052680.0,88579120.0,74412660.0,96569900.0,105007700.0,81.25914306640625,77.65628509521484,80.46914215087891,81.79142761230469,81.44628601074218,81.8614273071289,83.39142761230468,82.01000061035157,85.99106979370117,86.58285827636719,86.82085876464843,1
2012-05-20,141968540.0,136780560.0,120162525.0,103697440.0,100052680.0,88579120.0,74412660.0,96569900.0,105007700.0,84095900.0,77.65628509521484,80.46914215087891,81.79142761230469,81.44628601074218,81.8614273071289,83.39142761230468,82.01000061035157,85.99106979370117,86.58285827636719,86.82085876464843,83.9931427001953,0
2012-05-27,136780560.0,120162525.0,103697440.0,100052680.0,88579120.0,74412660.0,96569900.0,105007700.0,84095900.0,137049500.0,80.46914215087891,81.79142761230469,81.44628601074218,81.8614273071289,83.39142761230468,82.01000061035157,85.99106979370117,86.58285827636719,86.82085876464843,83.9931427001953,86.74542846679688,1
2012-06-03,120162525.0,103697440.0,100052680.0,88579120.0,74412660.0,96569900.0,105007700.0,84095900.0,137049500.0,95152540.0,81.79142761230469,81.44628601074218,81.8614273071289,83.39142761230468,82.01000061035157,85.99106979370117,86.58285827636719,86.82085876464843,83.9931427001953,86.74542846679688,88.73571472167968,1
2012-06-10,103697440.0,100052680.0,88579120.0,74412660.0,96569900.0,105007700.0,84095900.0,137049500.0,95152540.0,62691860.0,81.44628601074218,81.8614273071289,83.39142761230468,82.01000061035157,85.99106979370117,86.58285827636719,86.82085876464843,83.9931427001953,86.74542846679688,88.73571472167968,90.77057189941407,1
2012-06-17,100052680.0,88579120.0,74412660.0,96569900.0,105007700.0,84095900.0,137049500.0,95152540.0,62691860.0,78681960.0,81.8614273071289,83.39142761230468,82.01000061035157,85.99106979370117,86.58285827636719,86.82085876464843,83.9931427001953,86.74542846679688,88.73571472167968,90.77057189941407,94.74085693359375,1
2012-06-24,88579120.0,74412660.0,96569900.0,105007700.0,84095900.0,137049500.0,95152540.0,62691860.0,78681960.0,142444820.0,83.39142761230468,82.01000061035157,85.99106979370117,86.58285827636719,86.82085876464843,83.9931427001953,86.74542846679688,88.73571472167968,90.77057189941407,94.74085693359375,95.80171356201171,1
2012-07-01,74412660.0,96569900.0,105007700.0,84095900.0,137049500.0,95152540.0,62691860.0,78681960.0,142444820.0,76912640.0,82.01000061035157,85.99106979370117,86.58285827636719,86.82085876464843,83.9931427001953,86.74542846679688,88.73571472167968,90.77057189941407,94.74085693359375,95.80171356201171,96.49678611755371,1
2012-07-08,96569900.0,105007700.0,84095900.0,137049500.0,95152540.0,62691860.0,78681960.0,142444820.0,76912640.0,89070625.0,85.99106979370117,86.58285827636719,86.82085876464843,83.9931427001953,86.74542846679688,88.73571472167968,90.77057189941407,94.74085693359375,95.80171356201171,96.49678611755371,96.21085815429687,0
2012-07-15,105007700.0,84095900.0,137049500.0,95152540.0,62691860.0,78681960.0,142444820.0,76912640.0,89070625.0,145152420.0,86.58285827636719,86.82085876464843,83.9931427001953,86.74542846679688,88.73571472167968,90.77057189941407,94.74085693359375,95.80171356201171,96.49678611755371,96.21085815429687,100.07371520996094,1
2012-07-22,84095900.0,137049500.0,95152540.0,62691860.0,78681960.0,142444820.0,76912640.0,89070625.0,145152420.0,100328340.0,86.82085876464843,83.9931427001953,86.74542846679688,88.73571472167968,90.77057189941407,94.74085693359375,95.80171356201171,96.49678611755371,96.21085815429687,100.07371520996094,96.51228637695313,0
2012-07-29,137049500.0,95152540.0,62691860.0,78681960.0,142444820.0,76912640.0,89070625.0,145152420.0,100328340.0,143213000.0,83.9931427001953,86.74542846679688,88.73571472167968,90.77057189941407,94.74085693359375,95.80171356201171,96.49678611755371,96.21085815429687,100.07371520996094,96.51228637695313,94.61542663574218,0
2012-08-05,95152540.0,62691860.0,78681960.0,142444820.0,76912640.0,89070625.0,145152420.0,100328340.0,143213000.0,128030000.0,86.74542846679688,88.73571472167968,90.77057189941407,94.74085693359375,95.80171356201171,96.49678611755371,96.21085815429687,100.07371520996094,96.51228637695313,94.61542663574218,90.64971466064453,0
2012-08-12,62691860.0,78681960.0,142444820.0,76912640.0,89070625.0,145152420.0,100328340.0,143213000.0,128030000.0,149652160.0,88.73571472167968,90.77057189941407,94.74085693359375,95.80171356201171,96.49678611755371,96.21085815429687,100.07371520996094,96.51228637695313,94.61542663574218,90.64971466064453,90.6182861328125,0
2012-08-19,78681960.0,142444820.0,76912640.0,89070625.0,145152420.0,100328340.0,143213000.0,128030000.0,149652160.0,129601080.0,90.77057189941407,94.74085693359375,95.80171356201171,96.49678611755371,96.21085815429687,100.07371520996094,96.51228637695313,94.61542663574218,90.64971466064453,90.6182861328125,87.93599853515624,0
2012-08-26,142444820.0,76912640.0,89070625.0,145152420.0,100328340.0,143213000.0,128030000.0,149652160.0,129601080.0,174358100.0,94.74085693359375,95.80171356201171,96.49678611755371,96.21085815429687,100.07371520996094,96.51228637695313,94.61542663574218,90.64971466064453,90.6182861328125,87.93599853515624,84.22190602620442,0
2012-09-02,76912640.0,89070625.0,145152420.0,100328340.0,143213000.0,128030000.0,149652160.0,129601080.0,174358100.0,122556233.33333333,95.80171356201171,96.49678611755371,96.21085815429687,100.07371520996094,96.51228637695313,94.61542663574218,90.64971466064453,90.6182861328125,87.93599853515624,84.22190602620442,80.29371337890625,0
2012-09-09,89070625.0,145152420.0,100328340.0,143213000.0,128030000.0,149652160.0,129601080.0,174358100.0,122556233.33333333,184188060.0,96.49678611755371,96.21085815429687,100.07371520996094,96.51228637695313,94.61542663574218,90.64971466064453,90.6182861328125,87.93599853515624,84.22190602620442,80.29371337890625,76.45457153320312,0
2012-09-16,145152420.0,100328340.0,143213000.0,128030000.0,149652160.0,129601080.0,174358100.0,122556233.33333333,184188060.0,179136300.0,96.21085815429687,100.07371520996094,96.51228637695313,94.61542663574218,90.64971466064453,90.6182861328125,87.93599853515624,84.22190602620442,80.29371337890625,76.45457153320312,80.70857238769531,1
2012-09-23,100328340.0,143213000.0,128030000.0,149652160.0,129601080.0,174358100.0,122556233.33333333,184188060.0,179136300.0,131993750.0,100.07371520996094,96.51228637695313,94.61542663574218,90.64971466064453,90.6182861328125,87.93599853515624,84.22190602620442,80.29371337890625,76.45457153320312,80.70857238769531,83.7682861328125,1
2012-09-30,143213000.0,128030000.0,149652160.0,129601080.0,174358100.0,122556233.33333333,184188060.0,179136300.0,131993750.0,129539620.0,96.51228637695313,94.61542663574218,90.64971466064453,90.6182861328125,87.93599853515624,84.22190602620442,80.29371337890625,76.45457153320312,80.70857238769531,83.7682861328125,79.4662857055664,0
2012-10-07,128030000.0,149652160.0,129601080.0,174358100.0,122556233.33333333,184188060.0,179136300.0,131993750.0,129539620.0,196511980.0,94.61542663574218,90.64971466064453,90.6182861328125,87.93599853515624,84.22190602620442,80.29371337890625,76.45457153320312,80.70857238769531,83.7682861328125,79.4662857055664,75.70542755126954,0
2012-10-14,149652160.0,129601080.0,174358100.0,122556233.33333333,184188060.0,179136300.0,131993750.0,129539620.0,196511980.0,167240640.0,90.64971466064453,90.6182861328125,87.93599853515624,84.22190602620442,80.29371337890625,76.45457153320312,80.70857238769531,83.7682861328125,79.4662857055664,75.70542755126954,74.86000061035156,0
2012-10-21,129601080.0,174358100.0,122556233.33333333,184188060.0,179136300.0,131993750.0,129539620.0,196511980.0,167240640.0,145530980.0,90.6182861328125,87.93599853515624,84.22190602620442,80.29371337890625,76.45457153320312,80.70857238769531,83.7682861328125,79.4662857055664,75.70542755126954,74.86000061035156,73.49357032775879,0
2012-10-28,174358100.0,122556233.33333333,184188060.0,179136300.0,131993750.0,129539620.0,196511980.0,167240640.0,145530980.0,80474275.0,87.93599853515624,84.22190602620442,80.29371337890625,76.45457153320312,80.70857238769531,83.7682861328125,79.4662857055664,75.70542755126954,74.86000061035156,73.49357032775879,76.79642677307129,1
2012-11-04,122556233.33333333,184188060.0,179136300.0,131993750.0,129539620.0,196511980.0,167240640.0,145530980.0,80474275.0,135456825.0,84.22190602620442,80.29371337890625,76.45457153320312,80.70857238769531,83.7682861328125,79.4662857055664,75.70542755126954,74.86000061035156,73.49357032775879,76.79642677307129,74.57485809326172,0
2012-11-11,184188060.0,179136300.0,131993750.0,129539620.0,196511980.0,167240640.0,145530980.0,80474275.0,135456825.0,115106040.0,80.29371337890625,76.45457153320312,80.70857238769531,83.7682861328125,79.4662857055664,75.70542755126954,74.86000061035156,73.49357032775879,76.79642677307129,74.57485809326172,71.32685852050781,0
2012-11-18,179136300.0,131993750.0,129539620.0,196511980.0,167240640.0,145530980.0,80474275.0,135456825.0,115106040.0,161419300.0,76.45457153320312,80.70857238769531,83.7682861328125,79.4662857055664,75.70542755126954,74.86000061035156,73.49357032775879,76.79642677307129,74.57485809326172,71.32685852050781,68.1842851638794,0
2012-11-25,131993750.0,129539620.0,196511980.0,167240640.0,145530980.0,80474275.0,135456825.0,115106040.0,161419300.0,249495925.0,80.70857238769531,83.7682861328125,79.4662857055664,75.70542755126954,74.86000061035156,73.49357032775879,76.79642677307129,74.57485809326172,71.32685852050781,68.1842851638794,64.97257080078126,0
2012-12-02,129539620.0,196511980.0,167240640.0,145530980.0,80474275.0,135456825.0,115106040.0,161419300.0,249495925.0,131632480.0,83.7682861328125,79.4662857055664,75.70542755126954,74.86000061035156,73.49357032775879,76.79642677307129,74.57485809326172,71.32685852050781,68.1842851638794,64.97257080078126,65.73457260131836,1
2012-12-09,196511980.0,167240640.0,145530980.0,80474275.0,135456825.0,115106040.0,161419300.0,249495925.0,131632480.0,149095520.0,79.4662857055664,75.70542755126954,74.86000061035156,73.49357032775879,76.79642677307129,74.57485809326172,71.32685852050781,68.1842851638794,64.97257080078126,65.73457260131836,66.90257263183594,1
2012-12-16,167240640.0,145530980.0,80474275.0,135456825.0,115106040.0,161419300.0,249495925.0,131632480.0,149095520.0,117438580.0,75.70542755126954,74.86000061035156,73.49357032775879,76.79642677307129,74.57485809326172,71.32685852050781,68.1842851638794,64.97257080078126,65.73457260131836,66.90257263183594,64.48964405059814,0
2012-12-23,145530980.0,80474275.0,135456825.0,115106040.0,161419300.0,249495925.0,131632480.0,149095520.0,117438580.0,105620200.0,74.86000061035156,73.49357032775879,76.79642677307129,74.57485809326172,71.32685852050781,68.1842851638794,64.97257080078126,65.73457260131836,66.90257263183594,64.48964405059814,63.091714477539064,0
2012-12-30,80474275.0,135456825.0,115106040.0,161419300.0,249495925.0,131632480.0,149095520.0,117438580.0,105620200.0,116819640.0,73.49357032775879,76.79642677307129,74.57485809326172,71.32685852050781,68.1842851638794,64.97257080078126,65.73457260131836,66.90257263183594,64.48964405059814,63.091714477539064,61.118570709228514,0
2013-01-06,135456825.0,115106040.0,161419300.0,249495925.0,131632480.0,149095520.0,117438580.0,105620200.0,116819640.0,127069740.0,76.79642677307129,74.57485809326172,71.32685852050781,68.1842851638794,64.97257080078126,65.73457260131836,66.90257263183594,64.48964405059814,63.091714477539064,61.118570709228514,62.02314224243164,1
2013-01-13,115106040.0,161419300.0,249495925.0,131632480.0,149095520.0,117438580.0,105620200.0,116819640.0,127069740.0,114676660.0,74.57485809326172,71.32685852050781,68.1842851638794,64.97257080078126,65.73457260131836,66.90257263183594,64.48964405059814,63.091714477539064,61.118570709228514,62.02314224243164,65.05514221191406,1
2013-01-20,161419300.0,249495925.0,131632480.0,149095520.0,117438580.0,105620200.0,116819640.0,127069740.0,114676660.0,110999700.0,71.32685852050781,68.1842851638794,64.97257080078126,65.73457260131836,66.90257263183594,64.48964405059814,63.091714477539064,61.118570709228514,62.02314224243164,65.05514221191406,64.98071479797363,0
2013-01-27,249495925.0,131632480.0,149095520.0,117438580.0,105620200.0,116819640.0,127069740.0,114676660.0,110999700.0,98094150.0,68.1842851638794,64.97257080078126,65.73457260131836,66.90257263183594,64.48964405059814,63.091714477539064,61.118570709228514,62.02314224243164,65.05514221191406,64.98071479797363,61.188856506347655,0
2013-02-03,131632480.0,149095520.0,117438580.0,105620200.0,116819640.0,127069740.0,114676660.0,110999700.0,98094150.0,101230500.0,64.97257080078126,65.73457260131836,66.90257263183594,64.48964405059814,63.091714477539064,61.118570709228514,62.02314224243164,65.05514221191406,64.98071479797363,61.188856506347655,61.51457138061524,1
2013-02-10,149095520.0,117438580.0,105620200.0,116819640.0,127069740.0,114676660.0,110999700.0,98094150.0,101230500.0,77517440.0,65.73457260131836,66.90257263183594,64.48964405059814,63.091714477539064,61.118570709228514,62.02314224243164,65.05514221191406,64.98071479797363,61.188856506347655,61.51457138061524,58.04200057983398,0
2013-02-17,117438580.0,105620200.0,116819640.0,127069740.0,114676660.0,110999700.0,98094150.0,101230500.0,77517440.0,142196040.0,66.90257263183594,64.48964405059814,63.091714477539064,61.118570709228514,62.02314224243164,65.05514221191406,64.98071479797363,61.188856506347655,61.51457138061524,58.04200057983398,58.166856384277345,1
2013-02-24,105620200.0,116819640.0,127069740.0,114676660.0,110999700.0,98094150.0,101230500.0,77517440.0,142196040.0,160637260.0,64.48964405059814,63.091714477539064,61.118570709228514,62.02314224243164,65.05514221191406,64.98071479797363,61.188856506347655,61.51457138061524,58.04200057983398,58.166856384277345,63.076856994628905,1
2013-03-03,116819640.0,127069740.0,114676660.0,110999700.0,98094150.0,101230500.0,77517440.0,142196040.0,160637260.0,131095160.0,63.091714477539064,61.118570709228514,62.02314224243164,65.05514221191406,64.98071479797363,61.188856506347655,61.51457138061524,58.04200057983398,58.166856384277345,63.076856994628905,65.51285552978516,1
2013-03-10,127069740.0,114676660.0,110999700.0,98094150.0,101230500.0,77517440.0,142196040.0,160637260.0,131095160.0,109316620.0,61.118570709228514,62.02314224243164,65.05514221191406,64.98071479797363,61.188856506347655,61.51457138061524,58.04200057983398,58.166856384277345,63.076856994628905,65.51285552978516,62.72257308959961,0
2013-03-17,114676660.0,110999700.0,98094150.0,101230500.0,77517440.0,142196040.0,160637260.0,131095160.0,109316620.0,126839440.0,62.02314224243164,65.05514221191406,64.98071479797363,61.188856506347655,61.51457138061524,58.04200057983398,58.166856384277345,63.076856994628905,65.51285552978516,62.72257308959961,63.177999877929686,1
2013-03-24,110999700.0,98094150.0,101230500.0,77517440.0,142196040.0,160637260.0,131095160.0,109316620.0,126839440.0,98991340.0,65.05514221191406,64.98071479797363,61.188856506347655,61.51457138061524,58.04200057983398,58.166856384277345,63.076856994628905,65.51285552978516,62.72257308959961,63.177999877929686,63.8464298248291,1
2013-03-31,98094150.0,101230500.0,77517440.0,142196040.0,160637260.0,131095160.0,109316620.0,126839440.0,98991340.0,90909000.0,64.98071479797363,61.188856506347655,61.51457138061524,58.04200057983398,58.166856384277345,63.076856994628905,65.51285552978516,62.72257308959961,63.177999877929686,63.8464298248291,63.583142852783205,0
2013-04-07,101230500.0,77517440.0,142196040.0,160637260.0,131095160.0,109316620.0,126839440.0,98991340.0,90909000.0,88857020.0,61.188856506347655,61.51457138061524,58.04200057983398,58.166856384277345,63.076856994628905,65.51285552978516,62.72257308959961,63.177999877929686,63.8464298248291,63.583142852783205,62.13399963378906,0
2013-04-14,77517440.0,142196040.0,160637260.0,131095160.0,109316620.0,126839440.0,98991340.0,90909000.0,88857020.0,77959560.0,61.51457138061524,58.04200057983398,58.166856384277345,63.076856994628905,65.51285552978516,62.72257308959961,63.177999877929686,63.8464298248291,63.583142852783205,62.13399963378906,60.48885726928711,0
2013-04-21,142196040.0,160637260.0,131095160.0,109316620.0,126839440.0,98991340.0,90909000.0,88857020.0,77959560.0,80190460.0,58.04200057983398,58.166856384277345,63.076856994628905,65.51285552978516,62.72257308959961,63.177999877929686,63.8464298248291,63.583142852783205,62.13399963378906,60.48885726928711,56.958570861816405,0
2013-04-28,160637260.0,131095160.0,109316620.0,126839440.0,98991340.0,90909000.0,88857020.0,77959560.0,80190460.0,103919760.0,58.166856384277345,63.076856994628905,65.51285552978516,62.72257308959961,63.177999877929686,63.8464298248291,63.583142852783205,62.13399963378906,60.48885726928711,56.958570861816405,59.49749946594238,1
2013-05-05,131095160.0,109316620.0,126839440.0,98991340.0,90909000.0,88857020.0,77959560.0,80190460.0,103919760.0,85992025.0,63.076856994628905,65.51285552978516,62.72257308959961,63.177999877929686,63.8464298248291,63.583142852783205,62.13399963378906,60.48885726928711,56.958570861816405,59.49749946594238,60.34085693359375,1
2013-05-12,109316620.0,126839440.0,98991340.0,90909000.0,88857020.0,77959560.0,80190460.0,103919760.0,85992025.0,76899200.0,65.51285552978516,62.72257308959961,63.177999877929686,63.8464298248291,63.583142852783205,62.13399963378906,60.48885726928711,56.958570861816405,59.49749946594238,60.34085693359375,61.27600021362305,1
2013-05-19,126839440.0,98991340.0,90909000.0,88857020.0,77959560.0,80190460.0,103919760.0,85992025.0,76899200.0,57252300.0,62.72257308959961,63.177999877929686,63.8464298248291,63.583142852783205,62.13399963378906,60.48885726928711,56.958570861816405,59.49749946594238,60.34085693359375,61.27600021362305,61.86571426391602,1
2013-05-26,98991340.0,90909000.0,88857020.0,77959560.0,80190460.0,103919760.0,85992025.0,76899200.0,57252300.0,79938740.0,63.177999877929686,63.8464298248291,63.583142852783205,62.13399963378906,60.48885726928711,56.958570861816405,59.49749946594238,60.34085693359375,61.27600021362305,61.86571426391602,64.93885650634766,1
2013-06-02,90909000.0,88857020.0,77959560.0,80190460.0,103919760.0,85992025.0,76899200.0,57252300.0,79938740.0,68073600.0,63.8464298248291,63.583142852783205,62.13399963378906,60.48885726928711,56.958570861816405,59.49749946594238,60.34085693359375,61.27600021362305,61.86571426391602,64.93885650634766,66.14685668945313,1
2013-06-09,88857020.0,77959560.0,80190460.0,103919760.0,85992025.0,76899200.0,57252300.0,79938740.0,68073600.0,73760680.0,63.583142852783205,62.13399963378906,60.48885726928711,56.958570861816405,59.49749946594238,60.34085693359375,61.27600021362305,61.86571426391602,64.93885650634766,66.14685668945313,70.16199951171875,1
2013-06-16,77959560.0,80190460.0,103919760.0,85992025.0,76899200.0,57252300.0,79938740.0,68073600.0,73760680.0,142767380.0,62.13399963378906,60.48885726928711,56.958570861816405,59.49749946594238,60.34085693359375,61.27600021362305,61.86571426391602,64.93885650634766,66.14685668945313,70.16199951171875,71.8614288330078,1
2013-06-23,80190460.0,103919760.0,85992025.0,76899200.0,57252300.0,79938740.0,68073600.0,73760680.0,142767380.0,83601280.0,60.48885726928711,56.958570861816405,59.49749946594238,60.34085693359375,61.27600021362305,61.86571426391602,64.93885650634766,66.14685668945313,70.16199951171875,71.8614288330078,70.32514343261718,0
2013-06-30,103919760.0,85992025.0,76899200.0,57252300.0,79938740.0,68073600.0,73760680.0,142767380.0,83601280.0,78735860.0,56.958570861816405,59.49749946594238,60.34085693359375,61.27600021362305,61.86571426391602,64.93885650634766,66.14685668945313,70.16199951171875,71.8614288330078,70.32514343261718,70.74142837524414,1
2013-07-07,85992025.0,76899200.0,57252300.0,79938740.0,68073600.0,73760680.0,142767380.0,83601280.0,78735860.0,79553425.0,59.49749946594238,60.34085693359375,61.27600021362305,61.86571426391602,64.93885650634766,66.14685668945313,70.16199951171875,71.8614288330078,70.32514343261718,70.74142837524414,68.74599914550781,0
